"spatial_scale","regions","climates","type","probas","time_window"
"regions","Afghanistan","gfdl-esm4 ssp126","at_least_half_change_5",0.9375692924224,30
"regions","Afghanistan","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.9375692924224,30
"regions","Afghanistan","gfdl-esm4 ssp126","at_least_half_change_10",0.7179545259136,30
"regions","Afghanistan","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.7179545259136,30
"regions","Afghanistan","gfdl-esm4 ssp126","at_least_half_change_25",0.196475666832,30
"regions","Afghanistan","gfdl-esm4 ssp126","at_least_half_bis_change_25",0.196475666832,30
"regions","Afghanistan","gfdl-esm4 ssp585","at_least_half_change_5",1,30
"regions","Afghanistan","gfdl-esm4 ssp585","at_least_half_bis_change_5",1,30
"regions","Afghanistan","gfdl-esm4 ssp585","at_least_half_change_10",0.975762424,30
"regions","Afghanistan","gfdl-esm4 ssp585","at_least_half_bis_change_10",0.975762424,30
"regions","Afghanistan","gfdl-esm4 ssp585","at_least_half_change_25",0.714615923989,30
"regions","Afghanistan","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.714615923989,30
"regions","Afghanistan","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.9831072908944,30
"regions","Afghanistan","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.9831072908944,30
"regions","Afghanistan","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.7561491264352,30
"regions","Afghanistan","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.7561491264352,30
"regions","Afghanistan","ipsl-cm6a-lr ssp126","at_least_half_change_25",0.0762022044719998,30
"regions","Afghanistan","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.0762022044719998,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_half_change_10",0.997980202,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.997980202,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.862629973326,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.862629973326,30
"regions","Albania","gfdl-esm4 ssp126","at_least_half_change_5",0.44254240928704,30
"regions","Albania","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.44254240928704,30
"regions","Albania","gfdl-esm4 ssp126","at_least_half_change_10",0.17702643727576,30
"regions","Albania","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.17702643727576,30
"regions","Albania","gfdl-esm4 ssp126","at_least_half_change_25",-2.77555756156289e-17,30
"regions","Albania","gfdl-esm4 ssp126","at_least_half_bis_change_25",-2.77555756156289e-17,30
"regions","Albania","gfdl-esm4 ssp585","at_least_half_change_5",1,30
"regions","Albania","gfdl-esm4 ssp585","at_least_half_bis_change_5",1,30
"regions","Albania","gfdl-esm4 ssp585","at_least_half_change_10",0.9779640772672,30
"regions","Albania","gfdl-esm4 ssp585","at_least_half_bis_change_10",0.9779640772672,30
"regions","Albania","gfdl-esm4 ssp585","at_least_half_change_25",0.30354958062536,30
"regions","Albania","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.30354958062536,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.824639331870196,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.824639331870196,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.360588510737222,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.360588510737222,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_half_change_25",-2.77555756156289e-17,30
"regions","Albania","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",-2.77555756156289e-17,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_half_change_5",0.996328374435276,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.996328374435276,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_half_change_10",0.941646117926713,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.941646117926713,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.527593266005985,30
"regions","Albania","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.527593266005985,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_half_change_5",1,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_half_bis_change_5",1,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_half_change_10",1,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_half_bis_change_10",1,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_half_change_25",-5.55111512312578e-17,30
"regions","Algeria","gfdl-esm4 ssp126","at_least_half_bis_change_25",-5.55111512312578e-17,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_half_change_5",1,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_half_bis_change_5",1,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_half_change_10",1,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_half_bis_change_10",1,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_half_change_25",0.90081719,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.90081719,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.94492010854,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.94492010854,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.71402314,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.71402314,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_half_change_25",0.01818,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.01818,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_half_change_10",0.93389201146,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.93389201146,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.5536719,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.5536719,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_half_change_5",0.894541778,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.894541778,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_half_change_10",0.6036395152,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.6036395152,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_half_change_25",0.0605939399999999,30
"regions","Andorra","gfdl-esm4 ssp126","at_least_half_bis_change_25",0.0605939399999999,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_half_change_5",1,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_half_bis_change_5",1,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_half_change_10",0.993940606,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_half_bis_change_10",0.993940606,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_half_change_25",0.778793536,30
"regions","Andorra","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.778793536,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.987881212,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.987881212,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.951524848,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.951524848,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_half_change_25",0.1739257576,30
"regions","Andorra","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.1739257576,30
"regions","Andorra","ipsl-cm6a-lr ssp585","at_least_half_change_5",0.995960404,30
"regions","Andorra","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.995960404,30
"regions","Andorra","ipsl-cm6a-lr ssp585","at_least_half_change_10",0.987881212,30
"regions","Andorra","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.987881212,30
"regions","Andorra","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.757554545,30
"regions","Andorra","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.757554545,30
"regions","Angola","gfdl-esm4 ssp126","at_least_half_change_5",0.504242,30
"regions","Angola","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.671313566,30
"regions","Angola","gfdl-esm4 ssp126","at_least_half_change_10",0.0520141920000001,30
"regions","Angola","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.1790298485,30
"regions","Angola","gfdl-esm4 ssp126","at_least_half_change_25",-1.38777878078145e-17,30
"regions","Angola","gfdl-esm4 ssp126","at_least_half_bis_change_25",-1.38777878078145e-17,30
"regions","Angola","gfdl-esm4 ssp585","at_least_half_change_5",0.981821818,30
"regions","Angola","gfdl-esm4 ssp585","at_least_half_bis_change_5",0.990910909,30
"regions","Angola","gfdl-esm4 ssp585","at_least_half_change_10",0.927081232,30
"regions","Angola","gfdl-esm4 ssp585","at_least_half_bis_change_10",0.960510919,30
"regions","Angola","gfdl-esm4 ssp585","at_least_half_change_25",0.163618485,30
"regions","Angola","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.3557879545,30
"regions","Angola","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.8048342624,30
"regions","Angola","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.8925172928,30
"regions","Angola","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.2148310912,30
"regions","Angola","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.463312697,30
"regions","Angola","ipsl-cm6a-lr ssp126","at_least_half_change_25",0.00606121200000001,30
"regions","Angola","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.056065909,30
"regions","Angola","ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"regions","Angola","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"regions","Angola","ipsl-cm6a-lr ssp585","at_least_half_change_10",1,30
"regions","Angola","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",1,30
"regions","Angola","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.773722424,30
"regions","Angola","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.886861212,30
"regions","Antarctica","gfdl-esm4 ssp126","at_least_half_change_5",NA,30
"regions","Antarctica","gfdl-esm4 ssp126","at_least_half_bis_change_5",NA,30
"regions","Antarctica","gfdl-esm4 ssp126","at_least_half_change_10",NA,30
"regions","Antarctica","gfdl-esm4 ssp126","at_least_half_bis_change_10",NA,30
"regions","Antarctica","gfdl-esm4 ssp126","at_least_half_change_25",NA,30
"regions","Antarctica","gfdl-esm4 ssp126","at_least_half_bis_change_25",NA,30
"regions","Antarctica","gfdl-esm4 ssp585","at_least_half_change_5",NA,30
"regions","Antarctica","gfdl-esm4 ssp585","at_least_half_bis_change_5",NA,30
"regions","Antarctica","gfdl-esm4 ssp585","at_least_half_change_10",NA,30
"regions","Antarctica","gfdl-esm4 ssp585","at_least_half_bis_change_10",NA,30
"regions","Antarctica","gfdl-esm4 ssp585","at_least_half_change_25",NA,30
"regions","Antarctica","gfdl-esm4 ssp585","at_least_half_bis_change_25",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp126","at_least_half_change_5",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp126","at_least_half_change_10",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp126","at_least_half_change_25",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp585","at_least_half_change_5",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp585","at_least_half_change_10",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp585","at_least_half_change_25",NA,30
"regions","Antarctica","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",NA,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp126","at_least_half_change_5",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp126","at_least_half_bis_change_5",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp126","at_least_half_change_10",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp126","at_least_half_bis_change_10",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp126","at_least_half_change_25",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp126","at_least_half_bis_change_25",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp585","at_least_half_change_5",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp585","at_least_half_bis_change_5",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp585","at_least_half_change_10",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp585","at_least_half_bis_change_10",1,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp585","at_least_half_change_25",0.8125,30
"regions","Antigua and Barbuda","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.8125,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp126","at_least_half_change_5",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp126","at_least_half_change_10",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp126","at_least_half_change_25",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp585","at_least_half_change_10",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp585","at_least_half_change_25",1,30
"regions","Antigua and Barbuda","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",1,30
"regions","Argentina","gfdl-esm4 ssp126","at_least_half_change_5",0.983839394,30
"regions","Argentina","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.983839394,30
"regions","Argentina","gfdl-esm4 ssp126","at_least_half_change_10",0.6020320278011,30
"regions","Argentina","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.6020320278011,30
"regions","Argentina","gfdl-esm4 ssp126","at_least_half_change_25",0,30
"regions","Argentina","gfdl-esm4 ssp126","at_least_half_bis_change_25",0,30
"regions","Argentina","gfdl-esm4 ssp585","at_least_half_change_5",0.994904692309,30
"regions","Argentina","gfdl-esm4 ssp585","at_least_half_bis_change_5",0.994904692309,30
"regions","Argentina","gfdl-esm4 ssp585","at_least_half_change_10",0.87569509136735,30
"regions","Argentina","gfdl-esm4 ssp585","at_least_half_bis_change_10",0.87569509136735,30
"regions","Argentina","gfdl-esm4 ssp585","at_least_half_change_25",0.2428062608244,30
"regions","Argentina","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.2428062608244,30
"regions","Argentina","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.636012813491614,30
"regions","Argentina","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.636012813491614,30
"regions","Argentina","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.1178834170248,30
"regions","Argentina","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.1178834170248,30
"regions","Argentina","ipsl-cm6a-lr ssp126","at_least_half_change_25",-2.77555756156289e-17,30
"regions","Argentina","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",-2.77555756156289e-17,30
"regions","Argentina","ipsl-cm6a-lr ssp585","at_least_half_change_5",0.98909330563306,30
"regions","Argentina","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.98909330563306,30
"regions","Argentina","ipsl-cm6a-lr ssp585","at_least_half_change_10",0.847636850830701,30
"regions","Argentina","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.847636850830701,30
"regions","Argentina","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.0900607741871682,30
"regions","Argentina","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.0900607741871682,30
"regions","Armenia","gfdl-esm4 ssp126","at_least_half_change_5",0.611024986472,30
"regions","Armenia","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.7554236366832,30
"regions","Armenia","gfdl-esm4 ssp126","at_least_half_change_10",0.13134765727824,30
"regions","Armenia","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.28095310410304,30
"regions","Armenia","gfdl-esm4 ssp126","at_least_half_change_25",-8.15320033709099e-17,30
"regions","Armenia","gfdl-esm4 ssp126","at_least_half_bis_change_25",0.00504949499999992,30
"regions","Armenia","gfdl-esm4 ssp585","at_least_half_change_5",0.9899010834472,30
"regions","Armenia","gfdl-esm4 ssp585","at_least_half_bis_change_5",0.9947669420854,30
"regions","Armenia","gfdl-esm4 ssp585","at_least_half_change_10",0.87178937335096,30
"regions","Armenia","gfdl-esm4 ssp585","at_least_half_bis_change_10",0.92564892346336,30
"regions","Armenia","gfdl-esm4 ssp585","at_least_half_change_25",0.30732441574144,30
"regions","Armenia","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.48047362336384,30
"regions","Armenia","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.714426081371,30
"regions","Armenia","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.822945356736,30
"regions","Armenia","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.24330076004848,30
"regions","Armenia","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.42975034701928,30
"regions","Armenia","ipsl-cm6a-lr ssp126","at_least_half_change_25",-8.15320033709099e-17,30
"regions","Armenia","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.00504949499999992,30
"regions","Armenia","ipsl-cm6a-lr ssp585","at_least_half_change_5",0.9573617188,30
"regions","Armenia","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.9771935536,30
"regions","Armenia","ipsl-cm6a-lr ssp585","at_least_half_change_10",0.90580033,30
"regions","Armenia","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.94876876,30
"regions","Armenia","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.459479504,30
"regions","Armenia","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.65163438,30
"regions","Australia","gfdl-esm4 ssp126","at_least_half_change_5",0.997245004618,30
"regions","Australia","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.997245004618,30
"regions","Australia","gfdl-esm4 ssp126","at_least_half_change_10",0.6052281635404,30
"regions","Australia","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.6052281635404,30
"regions","Australia","gfdl-esm4 ssp126","at_least_half_change_25",-9.71445146547012e-17,30
"regions","Australia","gfdl-esm4 ssp126","at_least_half_bis_change_25",-9.71445146547012e-17,30
"regions","Australia","gfdl-esm4 ssp585","at_least_half_change_5",1,30
"regions","Australia","gfdl-esm4 ssp585","at_least_half_bis_change_5",1,30
"regions","Australia","gfdl-esm4 ssp585","at_least_half_change_10",1,30
"regions","Australia","gfdl-esm4 ssp585","at_least_half_bis_change_10",1,30
"regions","Australia","gfdl-esm4 ssp585","at_least_half_change_25",0.682836039969,30
"regions","Australia","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.682836039969,30
"regions","Australia","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.853368475666653,30
"regions","Australia","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.853368475666653,30
"regions","Australia","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.305624763161894,30
"regions","Australia","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.305624763161894,30
"regions","Australia","ipsl-cm6a-lr ssp126","at_least_half_change_25",-8.15320033709099e-17,30
"regions","Australia","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",-8.15320033709099e-17,30
"regions","Australia","ipsl-cm6a-lr ssp585","at_least_half_change_5",0.999693939403121,30
"regions","Australia","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.999693939403121,30
"regions","Australia","ipsl-cm6a-lr ssp585","at_least_half_change_10",0.97735619150171,30
"regions","Australia","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.97735619150171,30
"regions","Australia","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.2702049351125,30
"regions","Australia","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.2702049351125,30
"regions","Austria","gfdl-esm4 ssp126","at_least_half_change_5",0.983638,30
"regions","Austria","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.983638,30
"regions","Austria","gfdl-esm4 ssp126","at_least_half_change_10",0.846376,30
"regions","Austria","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.846376,30
"regions","Austria","gfdl-esm4 ssp126","at_least_half_change_25",0.249982,30
"regions","Austria","gfdl-esm4 ssp126","at_least_half_bis_change_25",0.249982,30
"regions","Austria","gfdl-esm4 ssp585","at_least_half_change_5",0.9889098,30
"regions","Austria","gfdl-esm4 ssp585","at_least_half_bis_change_5",0.9889098,30
"regions","Austria","gfdl-esm4 ssp585","at_least_half_change_10",0.842899,30
"regions","Austria","gfdl-esm4 ssp585","at_least_half_bis_change_10",0.842899,30
"regions","Austria","gfdl-esm4 ssp585","at_least_half_change_25",0.4179908,30
"regions","Austria","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.4179908,30
"regions","Austria","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.991819,30
"regions","Austria","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.991819,30
"regions","Austria","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.865448,30
"regions","Austria","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.865448,30
"regions","Austria","ipsl-cm6a-lr ssp126","at_least_half_change_25",0.19545,30
"regions","Austria","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.19545,30
"regions","Austria","ipsl-cm6a-lr ssp585","at_least_half_change_5",0.996364,30
"regions","Austria","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.996364,30
"regions","Austria","ipsl-cm6a-lr ssp585","at_least_half_change_10",0.983638,30
"regions","Austria","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.983638,30
"regions","Austria","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.420892,30
"regions","Austria","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.420892,30
"regions","Azerbaijan","gfdl-esm4 ssp126","at_least_half_change_5",0.62421271596544,30
"regions","Azerbaijan","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.75628660349824,30
"regions","Azerbaijan","gfdl-esm4 ssp126","at_least_half_change_10",0.2716789834452,30
"regions","Azerbaijan","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.4459001157452,30
"regions","Azerbaijan","gfdl-esm4 ssp126","at_least_half_change_25",-2.77555756156289e-17,30
"regions","Azerbaijan","gfdl-esm4 ssp126","at_least_half_bis_change_25",-2.77555756156289e-17,30
"regions","Azerbaijan","gfdl-esm4 ssp585","at_least_half_change_5",0.993940606,30
"regions","Azerbaijan","gfdl-esm4 ssp585","at_least_half_bis_change_5",0.996970303,30
"regions","Azerbaijan","gfdl-esm4 ssp585","at_least_half_change_10",0.65836866817408,30
"regions","Azerbaijan","gfdl-esm4 ssp585","at_least_half_bis_change_10",0.78247200302368,30
"regions","Azerbaijan","gfdl-esm4 ssp585","at_least_half_change_25",0.1970171124033,30
"regions","Azerbaijan","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.3668803412818,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.771215725781,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.771215725781,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.255776872674,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.255776872674,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp126","at_least_half_change_25",0.002019798,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.002019798,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp585","at_least_half_change_5",0.9993389752,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.9993389752,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp585","at_least_half_change_10",0.9947118016,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.9947118016,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.590905,30
"regions","Azerbaijan","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.590905,30
"regions","Bahamas","gfdl-esm4 ssp126","at_least_half_change_5",0.92594074,30
"regions","Bahamas","gfdl-esm4 ssp126","at_least_half_bis_change_5",0.92594074,30
"regions","Bahamas","gfdl-esm4 ssp126","at_least_half_change_10",0.62958148,30
"regions","Bahamas","gfdl-esm4 ssp126","at_least_half_bis_change_10",0.62958148,30
"regions","Bahamas","gfdl-esm4 ssp126","at_least_half_change_25",0.0666599999999998,30
"regions","Bahamas","gfdl-esm4 ssp126","at_least_half_bis_change_25",0.0666599999999998,30
"regions","Bahamas","gfdl-esm4 ssp585","at_least_half_change_5",0.866682222,30
"regions","Bahamas","gfdl-esm4 ssp585","at_least_half_bis_change_5",0.866682222,30
"regions","Bahamas","gfdl-esm4 ssp585","at_least_half_change_10",0.723485432,30
"regions","Bahamas","gfdl-esm4 ssp585","at_least_half_bis_change_10",0.723485432,30
"regions","Bahamas","gfdl-esm4 ssp585","at_least_half_change_25",0.24690864,30
"regions","Bahamas","gfdl-esm4 ssp585","at_least_half_bis_change_25",0.24690864,30
"regions","Bahamas","ipsl-cm6a-lr ssp126","at_least_half_change_5",0.962974072963,30
"regions","Bahamas","ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.962974072963,30
"regions","Bahamas","ipsl-cm6a-lr ssp126","at_least_half_change_10",0.691330247284,30
"regions","Bahamas","ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.691330247284,30
"regions","Bahamas","ipsl-cm6a-lr ssp126","at_least_half_change_25",0.0913486419999998,30
"regions","Bahamas","ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.0913486419999998,30
"regions","Bahamas","ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"regions","Bahamas","ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"regions","Bahamas","ipsl-cm6a-lr ssp585","at_least_half_change_10",1,30
"regions","Bahamas","ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",1,30
"regions","Bahamas","ipsl-cm6a-lr ssp585","at_least_half_change_25",0.8679230854568,30
"regions","Bahamas","ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.8679230854568,30
