"spatial_scale","regions","climates","type","probas","time_window"
"regions","Afghanistan","ipsl-cm6a-lr ssp126","at_least_three_5_up",0.0220349862809999,30
"regions","Afghanistan","ipsl-cm6a-lr ssp126","at_least_three_10_up",0.0165269971349999,30
"regions","Afghanistan","ipsl-cm6a-lr ssp126","at_least_three_25_up",-2.77555756156289e-17,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_one_5_up",0.801665840854,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_one_10_up",0.801665840854,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_one_25_up",0.485725802764,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_one_5_down",1,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_one_10_down",0.9933896051056,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_one_25_down",0.9559312393168,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.801665840854,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0.796366513072604,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0.464320468604338,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_two_5_down",0.983474012764,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_two_10_down",0.9125894582112,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_two_25_down",0.6540232511956,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_three_5_down",0.773203214472,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_three_10_down",0.5792635082608,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_three_25_down",0.1559284296584,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_two_5_up",0.203844168292,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_two_10_up",0.203844168292,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_two_25_up",0.0762022044719999,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_three_5_up",0.0146899908539999,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_three_10_up",0.0146899908539999,30
"regions","Afghanistan","ipsl-cm6a-lr ssp585","at_least_three_25_up",0.00367199276399988,30
"regions","Albania","gfdl-esm4 ssp126","at_least_one_5_up",0.773753536,30
"regions","Albania","gfdl-esm4 ssp126","at_least_one_10_up",0.41816,30
"regions","Albania","gfdl-esm4 ssp126","at_least_one_25_up",0.1,30
"regions","Albania","gfdl-esm4 ssp126","at_least_one_5_down",0.7963532928,30
"regions","Albania","gfdl-esm4 ssp126","at_least_one_10_down",0.7381727272,30
"regions","Albania","gfdl-esm4 ssp126","at_least_one_25_down",0,30
"regions","Albania","gfdl-esm4 ssp126","at_least_one_5_up_down",0.616181176209243,30
"regions","Albania","gfdl-esm4 ssp126","at_least_one_10_up_down",0.308674307605952,30
"regions","Albania","gfdl-esm4 ssp126","at_least_one_25_up_down",0,30
"regions","Albania","gfdl-esm4 ssp126","at_least_two_5_down",0.3874566464,30
"regions","Albania","gfdl-esm4 ssp126","at_least_two_10_down",0.2908952626,30
"regions","Albania","gfdl-esm4 ssp126","at_least_two_25_down",0,30
"regions","Albania","gfdl-esm4 ssp126","at_least_three_5_down",0.104838788,30
"regions","Albania","gfdl-esm4 ssp126","at_least_three_10_down",0.058075293,30
"regions","Albania","gfdl-esm4 ssp126","at_least_three_25_down",0,30
"regions","Albania","gfdl-esm4 ssp126","at_least_two_5_up",0.256564848,30
"regions","Albania","gfdl-esm4 ssp126","at_least_two_10_up",0.0545399999999999,30
