"sector","years","spatial_scale","eco_model","climate_model","experiment_climate","output_variable","percent_diff"
"agriculture",2010,"global","lpjml","gfdl-esm4","ssp126","soybean",-4.14849618910027
"agriculture",2010,"global","lpjml","gfdl-esm4","ssp126","rice",-0.00181338638486531
"agriculture",2011,"global","lpjml","gfdl-esm4","ssp126","maize",-0.461722290433007
"agriculture",2011,"global","lpjml","gfdl-esm4","ssp126","wheat",1.79087464931689
"agriculture",2011,"global","lpjml","gfdl-esm4","ssp126","soybean",-0.122395692641378
"agriculture",2011,"global","lpjml","gfdl-esm4","ssp126","rice",1.00462440651317
"agriculture",2012,"global","lpjml","gfdl-esm4","ssp126","maize",0.492778659702914
"agriculture",2012,"global","lpjml","gfdl-esm4","ssp126","wheat",-1.18007579296648
"agriculture",2012,"global","lpjml","gfdl-esm4","ssp126","soybean",-2.88690166624318
"agriculture",2012,"global","lpjml","gfdl-esm4","ssp126","rice",-1.52711204266897
"agriculture",2013,"global","lpjml","gfdl-esm4","ssp126","maize",-1.2609660543245
"agriculture",2013,"global","lpjml","gfdl-esm4","ssp126","wheat",-0.177069714929663
"agriculture",2013,"global","lpjml","gfdl-esm4","ssp126","soybean",-4.22651261459528
"agriculture",2013,"global","lpjml","gfdl-esm4","ssp126","rice",-1.78875546158727
"agriculture",2014,"global","lpjml","gfdl-esm4","ssp126","maize",1.63754649985497
"agriculture",2014,"global","lpjml","gfdl-esm4","ssp126","wheat",1.74484351908862
"agriculture",2014,"global","lpjml","gfdl-esm4","ssp126","soybean",0.228502294105609
"agriculture",2014,"global","lpjml","gfdl-esm4","ssp126","rice",1.25435088718058
"agriculture",2015,"global","lpjml","gfdl-esm4","ssp126","maize",1.59442538381334
"agriculture",2015,"global","lpjml","gfdl-esm4","ssp126","wheat",1.45344698552197
"agriculture",2015,"global","lpjml","gfdl-esm4","ssp126","soybean",0.739825828204348
"agriculture",2015,"global","lpjml","gfdl-esm4","ssp126","rice",1.41141889656682
"agriculture",2016,"global","lpjml","gfdl-esm4","ssp126","maize",-0.351706760733
"agriculture",2016,"global","lpjml","gfdl-esm4","ssp126","wheat",-2.59120493936974
"agriculture",2016,"global","lpjml","gfdl-esm4","ssp126","soybean",3.27109282020018
"agriculture",2016,"global","lpjml","gfdl-esm4","ssp126","rice",0.21637190024684
"agriculture",2017,"global","lpjml","gfdl-esm4","ssp126","maize",-0.28481139891864
"agriculture",2017,"global","lpjml","gfdl-esm4","ssp126","wheat",-0.0961206135963691
"agriculture",2017,"global","lpjml","gfdl-esm4","ssp126","soybean",-1.22696110723953
"agriculture",2017,"global","lpjml","gfdl-esm4","ssp126","rice",-2.14859911441259
"agriculture",2018,"global","lpjml","gfdl-esm4","ssp126","maize",-1.3415587945826
"agriculture",2018,"global","lpjml","gfdl-esm4","ssp126","wheat",-1.28940609567156
"agriculture",2018,"global","lpjml","gfdl-esm4","ssp126","soybean",2.17454267782307
"agriculture",2018,"global","lpjml","gfdl-esm4","ssp126","rice",-0.27318192360078
"agriculture",2019,"global","lpjml","gfdl-esm4","ssp126","maize",1.5028838468401
"agriculture",2019,"global","lpjml","gfdl-esm4","ssp126","wheat",1.8383051048545
"agriculture",2019,"global","lpjml","gfdl-esm4","ssp126","soybean",6.19730364948646
"agriculture",2019,"global","lpjml","gfdl-esm4","ssp126","rice",1.8526958381471
"agriculture",2020,"global","lpjml","gfdl-esm4","ssp126","maize",2.76581666987062
"agriculture",2020,"global","lpjml","gfdl-esm4","ssp126","wheat",-1.23787753587812
"agriculture",2020,"global","lpjml","gfdl-esm4","ssp126","soybean",2.42673921258018
"agriculture",2020,"global","lpjml","gfdl-esm4","ssp126","rice",-0.214848727750908
"agriculture",2021,"global","lpjml","gfdl-esm4","ssp126","maize",-2.15954627100666
"agriculture",2021,"global","lpjml","gfdl-esm4","ssp126","wheat",1.33710312180708
"agriculture",2021,"global","lpjml","gfdl-esm4","ssp126","soybean",-5.27708246440804
"agriculture",2021,"global","lpjml","gfdl-esm4","ssp126","rice",-1.69003909411672
"agriculture",2022,"global","lpjml","gfdl-esm4","ssp126","maize",1.07440567345805
"agriculture",2022,"global","lpjml","gfdl-esm4","ssp126","wheat",-0.439658866147782
"agriculture",2022,"global","lpjml","gfdl-esm4","ssp126","soybean",5.72216740569705
"agriculture",2022,"global","lpjml","gfdl-esm4","ssp126","rice",-0.08584837241918
"agriculture",2023,"global","lpjml","gfdl-esm4","ssp126","maize",0.499678427890193
"agriculture",2023,"global","lpjml","gfdl-esm4","ssp126","wheat",1.49320855749642
"agriculture",2023,"global","lpjml","gfdl-esm4","ssp126","soybean",4.81127770237979
"agriculture",2023,"global","lpjml","gfdl-esm4","ssp126","rice",1.51340782414612
"agriculture",2024,"global","lpjml","gfdl-esm4","ssp126","maize",0.552597759422037
"agriculture",2024,"global","lpjml","gfdl-esm4","ssp126","wheat",-1.76365739879845
"agriculture",2024,"global","lpjml","gfdl-esm4","ssp126","soybean",0.897982428080452
"agriculture",2024,"global","lpjml","gfdl-esm4","ssp126","rice",1.66615260158697
"agriculture",2025,"global","lpjml","gfdl-esm4","ssp126","maize",-2.66744189504843
"agriculture",2025,"global","lpjml","gfdl-esm4","ssp126","wheat",-1.40865698686012
"agriculture",2025,"global","lpjml","gfdl-esm4","ssp126","soybean",-2.59686667105794
"agriculture",2025,"global","lpjml","gfdl-esm4","ssp126","rice",-0.53482404639101
"agriculture",2026,"global","lpjml","gfdl-esm4","ssp126","maize",0.27995533452161
"agriculture",2026,"global","lpjml","gfdl-esm4","ssp126","wheat",1.46206962970783
"agriculture",2026,"global","lpjml","gfdl-esm4","ssp126","soybean",1.86991146859068
"agriculture",2026,"global","lpjml","gfdl-esm4","ssp126","rice",1.57136017684589
"agriculture",2027,"global","lpjml","gfdl-esm4","ssp126","maize",-0.624334317252295
"agriculture",2027,"global","lpjml","gfdl-esm4","ssp126","wheat",2.08405584760657
"agriculture",2027,"global","lpjml","gfdl-esm4","ssp126","soybean",5.64951685127792
"agriculture",2027,"global","lpjml","gfdl-esm4","ssp126","rice",4.34242085162443
"agriculture",2028,"global","lpjml","gfdl-esm4","ssp126","maize",2.9150143963111
"agriculture",2028,"global","lpjml","gfdl-esm4","ssp126","wheat",1.69101681967213
"agriculture",2028,"global","lpjml","gfdl-esm4","ssp126","soybean",8.46580267415997
"agriculture",2028,"global","lpjml","gfdl-esm4","ssp126","rice",2.18582567453938
"agriculture",2029,"global","lpjml","gfdl-esm4","ssp126","maize",0.730657233680101
"agriculture",2029,"global","lpjml","gfdl-esm4","ssp126","wheat",1.88175160712084
"agriculture",2029,"global","lpjml","gfdl-esm4","ssp126","soybean",5.0420922341944
"agriculture",2029,"global","lpjml","gfdl-esm4","ssp126","rice",1.49490430940036
"agriculture",2030,"global","lpjml","gfdl-esm4","ssp126","maize",1.70265382419012
"agriculture",2030,"global","lpjml","gfdl-esm4","ssp126","wheat",4.50285836303731
"agriculture",2030,"global","lpjml","gfdl-esm4","ssp126","soybean",3.26812993990134
"agriculture",2030,"global","lpjml","gfdl-esm4","ssp126","rice",1.13842506749589
"agriculture",2031,"global","lpjml","gfdl-esm4","ssp126","maize",0.905912854853147
"agriculture",2031,"global","lpjml","gfdl-esm4","ssp126","wheat",2.81435067742951
"agriculture",2031,"global","lpjml","gfdl-esm4","ssp126","soybean",7.02239279402053
"agriculture",2031,"global","lpjml","gfdl-esm4","ssp126","rice",1.20511954459209
"agriculture",2032,"global","lpjml","gfdl-esm4","ssp126","maize",1.16916030045661
"agriculture",2032,"global","lpjml","gfdl-esm4","ssp126","wheat",0.41367793332851
"agriculture",2032,"global","lpjml","gfdl-esm4","ssp126","soybean",9.48405819748779
"agriculture",2032,"global","lpjml","gfdl-esm4","ssp126","rice",6.44591803080154
"agriculture",2033,"global","lpjml","gfdl-esm4","ssp126","maize",1.2999712099186
"agriculture",2033,"global","lpjml","gfdl-esm4","ssp126","wheat",3.27772269099828
"agriculture",2033,"global","lpjml","gfdl-esm4","ssp126","soybean",5.02939018462347
"agriculture",2033,"global","lpjml","gfdl-esm4","ssp126","rice",1.66477306145455
"agriculture",2034,"global","lpjml","gfdl-esm4","ssp126","maize",0.681236713299888
"agriculture",2034,"global","lpjml","gfdl-esm4","ssp126","wheat",6.66821775149743
"agriculture",2034,"global","lpjml","gfdl-esm4","ssp126","soybean",7.29843665863977
"agriculture",2034,"global","lpjml","gfdl-esm4","ssp126","rice",2.24385026335025
"agriculture",2035,"global","lpjml","gfdl-esm4","ssp126","maize",2.331553110841
"agriculture",2035,"global","lpjml","gfdl-esm4","ssp126","wheat",2.48602142067929
"agriculture",2035,"global","lpjml","gfdl-esm4","ssp126","soybean",9.05018039233454
"agriculture",2035,"global","lpjml","gfdl-esm4","ssp126","rice",3.63305659323861
"agriculture",2036,"global","lpjml","gfdl-esm4","ssp126","maize",0.904779935592067
"agriculture",2036,"global","lpjml","gfdl-esm4","ssp126","wheat",3.88316266152832
"agriculture",2036,"global","lpjml","gfdl-esm4","ssp126","soybean",6.4555689546189
"agriculture",2036,"global","lpjml","gfdl-esm4","ssp126","rice",2.18565631226187
"agriculture",2037,"global","lpjml","gfdl-esm4","ssp126","maize",0.796223259101172
"agriculture",2037,"global","lpjml","gfdl-esm4","ssp126","wheat",6.20771118016653
"agriculture",2037,"global","lpjml","gfdl-esm4","ssp126","soybean",7.72650467197635
"agriculture",2037,"global","lpjml","gfdl-esm4","ssp126","rice",2.86028033501011
"agriculture",2038,"global","lpjml","gfdl-esm4","ssp126","maize",3.00643951691004
"agriculture",2038,"global","lpjml","gfdl-esm4","ssp126","wheat",6.72537205119973
"agriculture",2038,"global","lpjml","gfdl-esm4","ssp126","soybean",10.0967917090948
"agriculture",2038,"global","lpjml","gfdl-esm4","ssp126","rice",2.42081229509644
"agriculture",2039,"global","lpjml","gfdl-esm4","ssp126","maize",-0.89191807871952
"agriculture",2039,"global","lpjml","gfdl-esm4","ssp126","wheat",4.99972362454602
"agriculture",2039,"global","lpjml","gfdl-esm4","ssp126","soybean",6.24798715621957
"agriculture",2039,"global","lpjml","gfdl-esm4","ssp126","rice",5.55511242929766
"agriculture",2040,"global","lpjml","gfdl-esm4","ssp126","maize",0.389651281259391
"agriculture",2040,"global","lpjml","gfdl-esm4","ssp126","wheat",4.42621867702977
"agriculture",2040,"global","lpjml","gfdl-esm4","ssp126","soybean",6.93793819240084
"agriculture",2040,"global","lpjml","gfdl-esm4","ssp126","rice",7.94870969617456
"agriculture",2041,"global","lpjml","gfdl-esm4","ssp126","maize",1.73685886801083
"agriculture",2041,"global","lpjml","gfdl-esm4","ssp126","wheat",4.55107504927704
"agriculture",2041,"global","lpjml","gfdl-esm4","ssp126","soybean",7.70589290245412
"agriculture",2041,"global","lpjml","gfdl-esm4","ssp126","rice",4.38038421360134
"agriculture",2042,"global","lpjml","gfdl-esm4","ssp126","maize",0.688027884175472
"agriculture",2042,"global","lpjml","gfdl-esm4","ssp126","wheat",3.89535132219151
"agriculture",2042,"global","lpjml","gfdl-esm4","ssp126","soybean",7.03141616318797
"agriculture",2042,"global","lpjml","gfdl-esm4","ssp126","rice",5.21671311268364
"agriculture",2043,"global","lpjml","gfdl-esm4","ssp126","maize",0.598237292638605
"agriculture",2043,"global","lpjml","gfdl-esm4","ssp126","wheat",5.2249744760473
"agriculture",2043,"global","lpjml","gfdl-esm4","ssp126","soybean",9.66944782362582
"agriculture",2043,"global","lpjml","gfdl-esm4","ssp126","rice",4.65201239540194
"agriculture",2044,"global","lpjml","gfdl-esm4","ssp126","maize",2.98491076829649
"agriculture",2044,"global","lpjml","gfdl-esm4","ssp126","wheat",5.18956805198451
"agriculture",2044,"global","lpjml","gfdl-esm4","ssp126","soybean",11.8101256153229
"agriculture",2044,"global","lpjml","gfdl-esm4","ssp126","rice",7.90149490871628
"agriculture",2045,"global","lpjml","gfdl-esm4","ssp126","maize",2.0819036877744
"agriculture",2045,"global","lpjml","gfdl-esm4","ssp126","wheat",5.63312761363271
"agriculture",2045,"global","lpjml","gfdl-esm4","ssp126","soybean",8.30488273787409
"agriculture",2045,"global","lpjml","gfdl-esm4","ssp126","rice",3.96333438358009
"agriculture",2046,"global","lpjml","gfdl-esm4","ssp126","maize",-1.46102050495895
"agriculture",2046,"global","lpjml","gfdl-esm4","ssp126","wheat",2.61153501929004
"agriculture",2046,"global","lpjml","gfdl-esm4","ssp126","soybean",2.45553723217031
"agriculture",2046,"global","lpjml","gfdl-esm4","ssp126","rice",2.35220617243258
"agriculture",2047,"global","lpjml","gfdl-esm4","ssp126","maize",0.431463886153187
"agriculture",2047,"global","lpjml","gfdl-esm4","ssp126","wheat",4.71984964381107
"agriculture",2047,"global","lpjml","gfdl-esm4","ssp126","soybean",6.70942727666631
"agriculture",2047,"global","lpjml","gfdl-esm4","ssp126","rice",5.0956237511789
"agriculture",2048,"global","lpjml","gfdl-esm4","ssp126","maize",1.55572487287094
"agriculture",2048,"global","lpjml","gfdl-esm4","ssp126","wheat",5.57521044305727
"agriculture",2048,"global","lpjml","gfdl-esm4","ssp126","soybean",5.84789232011506
"agriculture",2048,"global","lpjml","gfdl-esm4","ssp126","rice",7.0432727567442
"agriculture",2049,"global","lpjml","gfdl-esm4","ssp126","maize",2.68984865056778
"agriculture",2049,"global","lpjml","gfdl-esm4","ssp126","wheat",4.74773303843999
"agriculture",2049,"global","lpjml","gfdl-esm4","ssp126","soybean",8.53178938901451
"agriculture",2049,"global","lpjml","gfdl-esm4","ssp126","rice",4.76080588780143
"agriculture",2050,"global","lpjml","gfdl-esm4","ssp126","maize",0.712071538843807
"agriculture",2050,"global","lpjml","gfdl-esm4","ssp126","wheat",6.1221721615513
"agriculture",2050,"global","lpjml","gfdl-esm4","ssp126","soybean",7.91973206950969
"agriculture",2050,"global","lpjml","gfdl-esm4","ssp126","rice",4.47626947791355
"agriculture",2051,"global","lpjml","gfdl-esm4","ssp126","maize",1.49965020593744
"agriculture",2051,"global","lpjml","gfdl-esm4","ssp126","wheat",5.43809164127518
"agriculture",2051,"global","lpjml","gfdl-esm4","ssp126","soybean",9.30450024536406
"agriculture",2051,"global","lpjml","gfdl-esm4","ssp126","rice",4.36866994854728
"agriculture",2052,"global","lpjml","gfdl-esm4","ssp126","maize",3.14653173673331
"agriculture",2052,"global","lpjml","gfdl-esm4","ssp126","wheat",4.01229840675488
"agriculture",2052,"global","lpjml","gfdl-esm4","ssp126","soybean",7.85976658214843
"agriculture",2052,"global","lpjml","gfdl-esm4","ssp126","rice",5.32259235756234
"agriculture",2053,"global","lpjml","gfdl-esm4","ssp126","maize",1.06665004126952
"agriculture",2053,"global","lpjml","gfdl-esm4","ssp126","wheat",4.08057616785688
"agriculture",2053,"global","lpjml","gfdl-esm4","ssp126","soybean",10.397164455982
"agriculture",2053,"global","lpjml","gfdl-esm4","ssp126","rice",4.24432164678208
"agriculture",2054,"global","lpjml","gfdl-esm4","ssp126","maize",0.462566293984954
"agriculture",2054,"global","lpjml","gfdl-esm4","ssp126","wheat",4.34953899912379
"agriculture",2054,"global","lpjml","gfdl-esm4","ssp126","soybean",8.59161498604946
"agriculture",2054,"global","lpjml","gfdl-esm4","ssp126","rice",5.66379574825498
"agriculture",2055,"global","lpjml","gfdl-esm4","ssp126","maize",1.72176545945625
"agriculture",2055,"global","lpjml","gfdl-esm4","ssp126","wheat",4.43268860707739
"agriculture",2055,"global","lpjml","gfdl-esm4","ssp126","soybean",9.82858149276266
"agriculture",2055,"global","lpjml","gfdl-esm4","ssp126","rice",4.07067669308461
"agriculture",2056,"global","lpjml","gfdl-esm4","ssp126","maize",1.3464594674566
"agriculture",2056,"global","lpjml","gfdl-esm4","ssp126","wheat",6.07078026511469
"agriculture",2056,"global","lpjml","gfdl-esm4","ssp126","soybean",7.67246699664442
"agriculture",2056,"global","lpjml","gfdl-esm4","ssp126","rice",3.50597837685299
"agriculture",2057,"global","lpjml","gfdl-esm4","ssp126","maize",1.60246350431488
"agriculture",2057,"global","lpjml","gfdl-esm4","ssp126","wheat",1.78073388054378
"agriculture",2057,"global","lpjml","gfdl-esm4","ssp126","soybean",10.6606999398903
"agriculture",2057,"global","lpjml","gfdl-esm4","ssp126","rice",3.15216686158258
"agriculture",2058,"global","lpjml","gfdl-esm4","ssp126","maize",2.36308878503089
"agriculture",2058,"global","lpjml","gfdl-esm4","ssp126","wheat",7.65393114410254
"agriculture",2058,"global","lpjml","gfdl-esm4","ssp126","soybean",14.1329233781028
"agriculture",2058,"global","lpjml","gfdl-esm4","ssp126","rice",6.4094408574031
"agriculture",2059,"global","lpjml","gfdl-esm4","ssp126","maize",2.61536837074483
"agriculture",2059,"global","lpjml","gfdl-esm4","ssp126","wheat",4.86513545548457
"agriculture",2059,"global","lpjml","gfdl-esm4","ssp126","soybean",12.4547827882701
"agriculture",2059,"global","lpjml","gfdl-esm4","ssp126","rice",6.28045562184071
"agriculture",2060,"global","lpjml","gfdl-esm4","ssp126","maize",4.26711641079292
"agriculture",2060,"global","lpjml","gfdl-esm4","ssp126","wheat",4.10666054545177
"agriculture",2060,"global","lpjml","gfdl-esm4","ssp126","soybean",12.6378557857899
"agriculture",2060,"global","lpjml","gfdl-esm4","ssp126","rice",5.38923167081774
"agriculture",2061,"global","lpjml","gfdl-esm4","ssp126","maize",1.71973558306352
"agriculture",2061,"global","lpjml","gfdl-esm4","ssp126","wheat",2.70020636502897
"agriculture",2061,"global","lpjml","gfdl-esm4","ssp126","soybean",3.03033420538604
"agriculture",2061,"global","lpjml","gfdl-esm4","ssp126","rice",4.00288419464275
"agriculture",2062,"global","lpjml","gfdl-esm4","ssp126","maize",2.06729360825975
"agriculture",2062,"global","lpjml","gfdl-esm4","ssp126","wheat",4.67150417802788
"agriculture",2062,"global","lpjml","gfdl-esm4","ssp126","soybean",10.0854381781912
"agriculture",2062,"global","lpjml","gfdl-esm4","ssp126","rice",2.62145876613032
"agriculture",2063,"global","lpjml","gfdl-esm4","ssp126","maize",0.0812851693997051
"agriculture",2063,"global","lpjml","gfdl-esm4","ssp126","wheat",4.00491094506584
"agriculture",2063,"global","lpjml","gfdl-esm4","ssp126","soybean",10.3817193424126
"agriculture",2063,"global","lpjml","gfdl-esm4","ssp126","rice",5.47604706231874
"agriculture",2064,"global","lpjml","gfdl-esm4","ssp126","maize",1.04894280976096
"agriculture",2064,"global","lpjml","gfdl-esm4","ssp126","wheat",3.07623582714695
"agriculture",2064,"global","lpjml","gfdl-esm4","ssp126","soybean",12.2193268071897
"agriculture",2064,"global","lpjml","gfdl-esm4","ssp126","rice",4.89975427189536
"agriculture",2065,"global","lpjml","gfdl-esm4","ssp126","maize",2.86058883358965
"agriculture",2065,"global","lpjml","gfdl-esm4","ssp126","wheat",4.59102840974806
"agriculture",2065,"global","lpjml","gfdl-esm4","ssp126","soybean",14.1219934484112
"agriculture",2065,"global","lpjml","gfdl-esm4","ssp126","rice",5.25788768260888
"agriculture",2066,"global","lpjml","gfdl-esm4","ssp126","maize",0.46242769268282
"agriculture",2066,"global","lpjml","gfdl-esm4","ssp126","wheat",4.5162882295352
"agriculture",2066,"global","lpjml","gfdl-esm4","ssp126","soybean",7.89344098737803
"agriculture",2066,"global","lpjml","gfdl-esm4","ssp126","rice",4.66389295596388
"agriculture",2067,"global","lpjml","gfdl-esm4","ssp126","maize",2.64920028752389
"agriculture",2067,"global","lpjml","gfdl-esm4","ssp126","wheat",4.28193620803476
"agriculture",2067,"global","lpjml","gfdl-esm4","ssp126","soybean",10.4054375947752
"agriculture",2067,"global","lpjml","gfdl-esm4","ssp126","rice",6.34651919841895
"agriculture",2068,"global","lpjml","gfdl-esm4","ssp126","maize",2.04432796129417
"agriculture",2068,"global","lpjml","gfdl-esm4","ssp126","wheat",6.43543032024175
"agriculture",2068,"global","lpjml","gfdl-esm4","ssp126","soybean",9.69719526198717
"agriculture",2068,"global","lpjml","gfdl-esm4","ssp126","rice",5.64456185732704
"agriculture",2069,"global","lpjml","gfdl-esm4","ssp126","maize",0.0531268795620386
"agriculture",2069,"global","lpjml","gfdl-esm4","ssp126","wheat",5.14938162687472
"agriculture",2069,"global","lpjml","gfdl-esm4","ssp126","soybean",11.1563771245709
"agriculture",2069,"global","lpjml","gfdl-esm4","ssp126","rice",4.67370850958764
"agriculture",2070,"global","lpjml","gfdl-esm4","ssp126","maize",1.16009804558056
"agriculture",2070,"global","lpjml","gfdl-esm4","ssp126","wheat",5.56098005466053
"agriculture",2070,"global","lpjml","gfdl-esm4","ssp126","soybean",11.3774837211268
"agriculture",2070,"global","lpjml","gfdl-esm4","ssp126","rice",2.94583762564112
"agriculture",2071,"global","lpjml","gfdl-esm4","ssp126","maize",1.0976798353992
"agriculture",2071,"global","lpjml","gfdl-esm4","ssp126","wheat",1.25759340506361
"agriculture",2071,"global","lpjml","gfdl-esm4","ssp126","soybean",10.1768233471778
"agriculture",2071,"global","lpjml","gfdl-esm4","ssp126","rice",5.33987685004059
"agriculture",2072,"global","lpjml","gfdl-esm4","ssp126","maize",2.52474244601592
"agriculture",2072,"global","lpjml","gfdl-esm4","ssp126","wheat",6.24944736454855
"agriculture",2072,"global","lpjml","gfdl-esm4","ssp126","soybean",12.7905861401598
"agriculture",2072,"global","lpjml","gfdl-esm4","ssp126","rice",4.7550679593385
"agriculture",2073,"global","lpjml","gfdl-esm4","ssp126","maize",1.10596927408517
"agriculture",2073,"global","lpjml","gfdl-esm4","ssp126","wheat",3.63320697090988
"agriculture",2073,"global","lpjml","gfdl-esm4","ssp126","soybean",10.0292458144828
"agriculture",2073,"global","lpjml","gfdl-esm4","ssp126","rice",7.45505636031475
"agriculture",2074,"global","lpjml","gfdl-esm4","ssp126","maize",1.54848059019631
"agriculture",2074,"global","lpjml","gfdl-esm4","ssp126","wheat",2.29006474124918
"agriculture",2074,"global","lpjml","gfdl-esm4","ssp126","soybean",14.0105867782021
"agriculture",2074,"global","lpjml","gfdl-esm4","ssp126","rice",5.19958138537819
"agriculture",2075,"global","lpjml","gfdl-esm4","ssp126","maize",2.83174512213948
"agriculture",2075,"global","lpjml","gfdl-esm4","ssp126","wheat",6.39636418021335
"agriculture",2075,"global","lpjml","gfdl-esm4","ssp126","soybean",10.6734166285958
"agriculture",2075,"global","lpjml","gfdl-esm4","ssp126","rice",5.7707551812258
"agriculture",2076,"global","lpjml","gfdl-esm4","ssp126","maize",2.2712509089256
"agriculture",2076,"global","lpjml","gfdl-esm4","ssp126","wheat",5.05230325417385
"agriculture",2076,"global","lpjml","gfdl-esm4","ssp126","soybean",13.3957306535093
"agriculture",2076,"global","lpjml","gfdl-esm4","ssp126","rice",6.74627845051914
"agriculture",2077,"global","lpjml","gfdl-esm4","ssp126","maize",3.07409557608682
"agriculture",2077,"global","lpjml","gfdl-esm4","ssp126","wheat",3.61673478618456
"agriculture",2077,"global","lpjml","gfdl-esm4","ssp126","soybean",10.4556436397471
"agriculture",2077,"global","lpjml","gfdl-esm4","ssp126","rice",5.55121477066035
"agriculture",2078,"global","lpjml","gfdl-esm4","ssp126","maize",1.52325533186825
"agriculture",2078,"global","lpjml","gfdl-esm4","ssp126","wheat",4.92805943456518
"agriculture",2078,"global","lpjml","gfdl-esm4","ssp126","soybean",5.54759588053615
"agriculture",2078,"global","lpjml","gfdl-esm4","ssp126","rice",2.48328507406526
"agriculture",2079,"global","lpjml","gfdl-esm4","ssp126","maize",2.70468997504221
"agriculture",2079,"global","lpjml","gfdl-esm4","ssp126","wheat",6.30434873602995
"agriculture",2079,"global","lpjml","gfdl-esm4","ssp126","soybean",9.54864146186013
"agriculture",2079,"global","lpjml","gfdl-esm4","ssp126","rice",6.40400930048116
"agriculture",2080,"global","lpjml","gfdl-esm4","ssp126","maize",0.95217171543973
"agriculture",2080,"global","lpjml","gfdl-esm4","ssp126","wheat",5.34315471206511
"agriculture",2080,"global","lpjml","gfdl-esm4","ssp126","soybean",5.14687569704154
"agriculture",2080,"global","lpjml","gfdl-esm4","ssp126","rice",2.72900034570717
"agriculture",2081,"global","lpjml","gfdl-esm4","ssp126","maize",0.948702859099083
"agriculture",2081,"global","lpjml","gfdl-esm4","ssp126","wheat",3.57552674156432
"agriculture",2081,"global","lpjml","gfdl-esm4","ssp126","soybean",7.90181732770076
"agriculture",2081,"global","lpjml","gfdl-esm4","ssp126","rice",4.44207624314969
"agriculture",2082,"global","lpjml","gfdl-esm4","ssp126","maize",2.22891056176372
"agriculture",2082,"global","lpjml","gfdl-esm4","ssp126","wheat",4.40962641779736
"agriculture",2082,"global","lpjml","gfdl-esm4","ssp126","soybean",10.4982669081333
"agriculture",2082,"global","lpjml","gfdl-esm4","ssp126","rice",0.13460149963111
"agriculture",2083,"global","lpjml","gfdl-esm4","ssp126","maize",-0.763339813368946
"agriculture",2083,"global","lpjml","gfdl-esm4","ssp126","wheat",5.82289567032187
"agriculture",2083,"global","lpjml","gfdl-esm4","ssp126","soybean",6.54891375876323
"agriculture",2083,"global","lpjml","gfdl-esm4","ssp126","rice",2.5018356438221
"agriculture",2084,"global","lpjml","gfdl-esm4","ssp126","maize",1.77110744656992
"agriculture",2084,"global","lpjml","gfdl-esm4","ssp126","wheat",2.14091256240411
"agriculture",2084,"global","lpjml","gfdl-esm4","ssp126","soybean",9.84466593792864
"agriculture",2084,"global","lpjml","gfdl-esm4","ssp126","rice",6.15228543346158
"agriculture",2085,"global","lpjml","gfdl-esm4","ssp126","maize",2.75126891329242
"agriculture",2085,"global","lpjml","gfdl-esm4","ssp126","wheat",4.30947591082613
"agriculture",2085,"global","lpjml","gfdl-esm4","ssp126","soybean",10.903139737391
"agriculture",2085,"global","lpjml","gfdl-esm4","ssp126","rice",5.3402419711858
"agriculture",2086,"global","lpjml","gfdl-esm4","ssp126","maize",0.639686394936764
"agriculture",2086,"global","lpjml","gfdl-esm4","ssp126","wheat",3.00213238180582
"agriculture",2086,"global","lpjml","gfdl-esm4","ssp126","soybean",4.02950327471447
"agriculture",2086,"global","lpjml","gfdl-esm4","ssp126","rice",2.46507644525047
"agriculture",2087,"global","lpjml","gfdl-esm4","ssp126","maize",2.23027688806719
"agriculture",2087,"global","lpjml","gfdl-esm4","ssp126","wheat",5.54866693750003
"agriculture",2087,"global","lpjml","gfdl-esm4","ssp126","soybean",10.6580170215439
"agriculture",2087,"global","lpjml","gfdl-esm4","ssp126","rice",3.41059452817841
"agriculture",2088,"global","lpjml","gfdl-esm4","ssp126","maize",1.95337063778841
"agriculture",2088,"global","lpjml","gfdl-esm4","ssp126","wheat",5.39936993474687
"agriculture",2088,"global","lpjml","gfdl-esm4","ssp126","soybean",7.68025708792928
"agriculture",2088,"global","lpjml","gfdl-esm4","ssp126","rice",2.0246436601174
"agriculture",2089,"global","lpjml","gfdl-esm4","ssp126","maize",2.07220092987571
"agriculture",2089,"global","lpjml","gfdl-esm4","ssp126","wheat",2.55433105436723
"agriculture",2089,"global","lpjml","gfdl-esm4","ssp126","soybean",5.43019674353933
"agriculture",2089,"global","lpjml","gfdl-esm4","ssp126","rice",3.61726307644692
"agriculture",2090,"global","lpjml","gfdl-esm4","ssp126","maize",0.624225409716476
"agriculture",2090,"global","lpjml","gfdl-esm4","ssp126","wheat",3.92849107616074
"agriculture",2090,"global","lpjml","gfdl-esm4","ssp126","soybean",3.79564536612983
"agriculture",2090,"global","lpjml","gfdl-esm4","ssp126","rice",0.935219125363978
"agriculture",2091,"global","lpjml","gfdl-esm4","ssp126","maize",1.3155362138406
"agriculture",2091,"global","lpjml","gfdl-esm4","ssp126","wheat",2.66865995393248
"agriculture",2091,"global","lpjml","gfdl-esm4","ssp126","soybean",6.94125498499346
"agriculture",2091,"global","lpjml","gfdl-esm4","ssp126","rice",3.59766120903607
"agriculture",2092,"global","lpjml","gfdl-esm4","ssp126","maize",2.16419054305811
