"spatial_scale","regions","climates","type","probas","time_window"
"rta",9,"gfdl-esm4 ssp126","at_least_half_change_5",0.6969788572204,30
"rta",9,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.8145389121832,30
"rta",9,"gfdl-esm4 ssp126","at_least_half_change_10",0.0709317490702498,30
"rta",9,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.2207244831095,30
"rta",9,"gfdl-esm4 ssp126","at_least_half_change_25",-2.77555756156289e-17,30
"rta",9,"gfdl-esm4 ssp126","at_least_half_bis_change_25",-2.77555756156289e-17,30
"rta",9,"gfdl-esm4 ssp585","at_least_half_change_5",0.996328007236,30
"rta",9,"gfdl-esm4 ssp585","at_least_half_bis_change_5",0.998164003618,30
"rta",9,"gfdl-esm4 ssp585","at_least_half_change_10",0.993573002764,30
"rta",9,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.996786501382,30
"rta",9,"gfdl-esm4 ssp585","at_least_half_change_25",0.275815500944,30
"rta",9,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.4530411293664,30
"rta",9,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.512725957291236,30
"rta",9,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.685970478113,30
"rta",9,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.121791431998764,30
"rta",9,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.283544721177,30
"rta",9,"ipsl-cm6a-lr ssp126","at_least_half_change_25",-2.77555756156289e-17,30
"rta",9,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",-2.77555756156289e-17,30
"rta",9,"ipsl-cm6a-lr ssp585","at_least_half_change_5",0.9674999445124,30
"rta",9,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.9829237738843,30
"rta",9,"ipsl-cm6a-lr ssp585","at_least_half_change_10",0.537564811871453,30
"rta",9,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.701443906088772,30
"rta",9,"ipsl-cm6a-lr ssp585","at_least_half_change_25",0.0838460379736583,30
"rta",9,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.222642119319,30
"rta",16,"gfdl-esm4 ssp126","at_least_half_change_5",0.810188600326,30
"rta",16,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.810188600326,30
"rta",16,"gfdl-esm4 ssp126","at_least_half_change_10",0.210063901,30
"rta",16,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.210063901,30
"rta",16,"gfdl-esm4 ssp126","at_least_half_change_25",-6.76542155630955e-17,30
"rta",16,"gfdl-esm4 ssp126","at_least_half_bis_change_25",-6.76542155630955e-17,30
"rta",16,"gfdl-esm4 ssp585","at_least_half_change_5",0.99294931852048,30
"rta",16,"gfdl-esm4 ssp585","at_least_half_bis_change_5",0.99294931852048,30
"rta",16,"gfdl-esm4 ssp585","at_least_half_change_10",0.92185259050432,30
"rta",16,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.92185259050432,30
"rta",16,"gfdl-esm4 ssp585","at_least_half_change_25",0.259500413,30
"rta",16,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.259500413,30
"rta",16,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.865943205,30
"rta",16,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.865943205,30
"rta",16,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.203892975391408,30
"rta",16,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.203892975391408,30
"rta",16,"ipsl-cm6a-lr ssp126","at_least_half_change_25",-9.71445146547012e-17,30
"rta",16,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",-9.71445146547012e-17,30
"rta",16,"ipsl-cm6a-lr ssp585","at_least_half_change_5",0.998852231428372,30
"rta",16,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.998852231428372,30
"rta",16,"ipsl-cm6a-lr ssp585","at_least_half_change_10",0.995454912845262,30
"rta",16,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.995454912845262,30
"rta",16,"ipsl-cm6a-lr ssp585","at_least_half_change_25",0.617659715327821,30
"rta",16,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.617659715327821,30
"rta",17,"gfdl-esm4 ssp126","at_least_half_change_5",0.708212795376,30
"rta",17,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.838396408844,30
"rta",17,"gfdl-esm4 ssp126","at_least_half_change_10",0.318217425,30
"rta",17,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.5492737375,30
"rta",17,"gfdl-esm4 ssp126","at_least_half_change_25",0,30
"rta",17,"gfdl-esm4 ssp126","at_least_half_bis_change_25",0.151507575,30
"rta",17,"gfdl-esm4 ssp585","at_least_half_change_5",1,30
"rta",17,"gfdl-esm4 ssp585","at_least_half_bis_change_5",1,30
"rta",17,"gfdl-esm4 ssp585","at_least_half_change_10",0.991024017688,30
"rta",17,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.995512008844,30
"rta",17,"gfdl-esm4 ssp585","at_least_half_change_25",0.686443659376,30
"rta",17,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.819656846422,30
"rta",17,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.8484852275,30
"rta",17,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.916667235,30
"rta",17,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.7365286199495,30
"rta",17,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.8505879211995,30
"rta",17,"ipsl-cm6a-lr ssp126","at_least_half_change_25",-2.77555756156289e-17,30
"rta",17,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.113625,30
"rta",17,"ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"rta",17,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"rta",17,"ipsl-cm6a-lr ssp585","at_least_half_change_10",1,30
"rta",17,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",1,30
"rta",17,"ipsl-cm6a-lr ssp585","at_least_half_change_25",1,30
"rta",17,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",1,30
"rta",27,"gfdl-esm4 ssp126","at_least_half_change_5",0.8962436624896,30
"rta",27,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.8962436624896,30
"rta",27,"gfdl-esm4 ssp126","at_least_half_change_10",0.24583905,30
"rta",27,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.24583905,30
"rta",27,"gfdl-esm4 ssp126","at_least_half_change_25",-2.77555756156289e-17,30
"rta",27,"gfdl-esm4 ssp126","at_least_half_bis_change_25",-2.77555756156289e-17,30
"rta",27,"gfdl-esm4 ssp585","at_least_half_change_5",0.9983841616,30
"rta",27,"gfdl-esm4 ssp585","at_least_half_bis_change_5",0.9983841616,30
"rta",27,"gfdl-esm4 ssp585","at_least_half_change_10",0.9265523593168,30
"rta",27,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.9265523593168,30
"rta",27,"gfdl-esm4 ssp585","at_least_half_change_25",0.115065765,30
"rta",27,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.115065765,30
"rta",27,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.972547107600524,30
"rta",27,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.972547107600524,30
"rta",27,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.391112873889303,30
"rta",27,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.391112873889303,30
"rta",27,"ipsl-cm6a-lr ssp126","at_least_half_change_25",0,30
"rta",27,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0,30
"rta",27,"ipsl-cm6a-lr ssp585","at_least_half_change_5",0.9988984021708,30
"rta",27,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.9988984021708,30
"rta",27,"ipsl-cm6a-lr ssp585","at_least_half_change_10",0.9977968043416,30
"rta",27,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.9977968043416,30
"rta",27,"ipsl-cm6a-lr ssp585","at_least_half_change_25",0.438899953494,30
"rta",27,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.438899953494,30
"rta",36,"gfdl-esm4 ssp126","at_least_half_change_5",1,30
"rta",36,"gfdl-esm4 ssp126","at_least_half_bis_change_5",1,30
"rta",36,"gfdl-esm4 ssp126","at_least_half_change_10",0.855278770045,30
"rta",36,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.855278770045,30
"rta",36,"gfdl-esm4 ssp126","at_least_half_change_25",1.04083408558608e-17,30
"rta",36,"gfdl-esm4 ssp126","at_least_half_bis_change_25",1.04083408558608e-17,30
"rta",36,"gfdl-esm4 ssp585","at_least_half_change_5",0.9992656014472,30
"rta",36,"gfdl-esm4 ssp585","at_least_half_bis_change_5",0.9992656014472,30
"rta",36,"gfdl-esm4 ssp585","at_least_half_change_10",0.99125997416272,30
"rta",36,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.99125997416272,30
"rta",36,"gfdl-esm4 ssp585","at_least_half_change_25",0.64177346236,30
"rta",36,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.64177346236,30
"rta",36,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.946381193656549,30
"rta",36,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.946381193656549,30
"rta",36,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.49420995382,30
"rta",36,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.49420995382,30
"rta",36,"ipsl-cm6a-lr ssp126","at_least_half_change_25",0.00247884299999985,30
"rta",36,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.00247884299999985,30
"rta",36,"ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"rta",36,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"rta",36,"ipsl-cm6a-lr ssp585","at_least_half_change_10",1,30
"rta",36,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",1,30
"rta",36,"ipsl-cm6a-lr ssp585","at_least_half_change_25",0.8584118736832,30
"rta",36,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.8584118736832,30
"rta",46,"gfdl-esm4 ssp126","at_least_half_change_5",0.9951524848,30
"rta",46,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.9951524848,30
"rta",46,"gfdl-esm4 ssp126","at_least_half_change_10",0.515693443438,30
"rta",46,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.515693443438,30
"rta",46,"gfdl-esm4 ssp126","at_least_half_change_25",0.00201979799999993,30
"rta",46,"gfdl-esm4 ssp126","at_least_half_bis_change_25",0.00201979799999993,30
"rta",46,"gfdl-esm4 ssp585","at_least_half_change_5",0.9995960404,30
"rta",46,"gfdl-esm4 ssp585","at_least_half_bis_change_5",0.9995960404,30
"rta",46,"gfdl-esm4 ssp585","at_least_half_change_10",0.99135187313554,30
"rta",46,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.99135187313554,30
"rta",46,"gfdl-esm4 ssp585","at_least_half_change_25",0.186498864208,30
"rta",46,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.186498864208,30
"rta",46,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.811928306655694,30
