"regions","climates","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
620,"ipsl-cm6a-lr ssp126",0.998802516847684,0.381271003772804,0.0197216563472301,30
620,"ipsl-cm6a-lr ssp585",1,0.163539878661929,1.11022302462516e-16,30
640,"gfdl-esm4 ssp126",0.999478633895878,0.42713832821375,0,30
640,"gfdl-esm4 ssp585",0.999807375530087,0.504227878612258,0.0226010578500001,30
640,"ipsl-cm6a-lr ssp126",1,0.424367297065578,-2.22044604925031e-16,30
640,"ipsl-cm6a-lr ssp585",0.997146932744884,0.199259848572636,0.0151520659146002,30
755,"gfdl-esm4 ssp126",0.987681580744885,0.398527876559458,0.056192562,30
755,"gfdl-esm4 ssp585",1,0.277241870493825,1.11022302462516e-16,30
755,"ipsl-cm6a-lr ssp126",1,0.452281858485207,0.00769884931721954,30
755,"ipsl-cm6a-lr ssp585",0.999033170995509,0.316370666086752,0.0205958731463964,30
762,"gfdl-esm4 ssp126",0.999474299972724,0.472853792151338,0.0467437852284247,30
762,"gfdl-esm4 ssp585",1,0.31515946429279,0.00413140499999998,30
762,"ipsl-cm6a-lr ssp126",0.999531089386612,0.132013181725065,2.22044604925031e-16,30
762,"ipsl-cm6a-lr ssp585",1,0.130862109054274,1.11022302462516e-16,30
764,"gfdl-esm4 ssp126",0.972968562532759,0.220318876,0.01818,30
764,"gfdl-esm4 ssp585",0.996478764430964,0.421667368423335,0.00165256199999997,30
764,"ipsl-cm6a-lr ssp126",0.999753331149539,0.174135530210565,-2.22044604925031e-16,30
764,"ipsl-cm6a-lr ssp585",0.994388483467638,0.290848659044795,0.00550394992954617,30
838,"gfdl-esm4 ssp126",0.999032066413066,0.394836652371945,0,30
838,"gfdl-esm4 ssp585",0.99745506999197,0.452285395191795,0.0488039530756949,30
838,"ipsl-cm6a-lr ssp126",1,0.0738379755655504,0,30
838,"ipsl-cm6a-lr ssp585",0.994817921521006,0.313655147757782,2.22044604925031e-16,30
857,"gfdl-esm4 ssp126",0.99872000906665,0.112098278908764,-4.44089209850063e-16,30
857,"gfdl-esm4 ssp585",0.998234297439072,0.262769671044734,0,30
857,"ipsl-cm6a-lr ssp126",0.993867397715711,0.168130861285277,0.00275482085399992,30
857,"ipsl-cm6a-lr ssp585",0.984063786435169,0.131547324368421,-2.22044604925031e-16,30
863,"gfdl-esm4 ssp126",1,0.56043418393125,0.04131405,30
863,"gfdl-esm4 ssp585",1,0.344605734422883,0,30
863,"ipsl-cm6a-lr ssp126",1,0.383843715484001,0.019286776584,30
863,"ipsl-cm6a-lr ssp585",1,0.0771360874379999,0.00413223128099993,30
869,"gfdl-esm4 ssp126",0.998664689666509,0.189360912332309,-2.22044604925031e-16,30
869,"gfdl-esm4 ssp585",0.996612995467806,0.295944103763551,0.0123942149999997,30
869,"ipsl-cm6a-lr ssp126",0.989138963346157,0.10187957277675,0,30
869,"ipsl-cm6a-lr ssp585",0.999985350596879,0.692808281848323,0.0849142365102924,30
878,"gfdl-esm4 ssp126",1,0.13635,0,30
878,"gfdl-esm4 ssp585",1,0.510498813669816,0,30
878,"ipsl-cm6a-lr ssp126",1,0.129187256209652,-2.22044604925031e-16,30
878,"ipsl-cm6a-lr ssp585",1,0.642085853244206,0.139971578724638,30
889,"gfdl-esm4 ssp126",0.997614660673822,0.592565197961392,0.0508110246961874,30
889,"gfdl-esm4 ssp585",1,0.557678620687831,0.019830744,30
889,"ipsl-cm6a-lr ssp126",1,0.581532112504751,0.0694477994755779,30
889,"ipsl-cm6a-lr ssp585",0.991278377059208,0.0870687254805831,1.11022302462516e-16,30
901,"gfdl-esm4 ssp126",1,0.298945771981887,0.00826280999999973,30
901,"gfdl-esm4 ssp585",0.989202677393737,0.139393415316577,0,30
901,"ipsl-cm6a-lr ssp126",0.999948717470197,0.157868473801236,-4.44089209850063e-16,30
901,"ipsl-cm6a-lr ssp585",1,0.455328030569206,0.0335019587573255,30
909,"gfdl-esm4 ssp126",0.991919267114163,0.101104094249873,-2.22044604925031e-16,30
909,"gfdl-esm4 ssp585",1,0.416756401477453,0.00661024799999954,30
909,"ipsl-cm6a-lr ssp126",0.996916919113045,0.241856916613414,0.0151520659146001,30
909,"ipsl-cm6a-lr ssp585",1,0.226664365295753,1.11022302462516e-16,30
910,"gfdl-esm4 ssp126",0.9974400181333,0.0956573291527614,-4.44089209850063e-16,30
910,"gfdl-esm4 ssp585",1,0.873517434948837,0.14874876,30
910,"ipsl-cm6a-lr ssp126",1,0.450284677061301,0.00742369774421958,30
910,"ipsl-cm6a-lr ssp585",0.997179539391061,0.100896535147206,0,30
922,"gfdl-esm4 ssp126",1,0.155863855551966,0.00413140499999964,30
922,"gfdl-esm4 ssp585",0.995953638761485,0.220786443139123,-2.22044604925031e-16,30
922,"ipsl-cm6a-lr ssp126",0.99036498682774,0.119567774666119,0,30
922,"ipsl-cm6a-lr ssp585",1,0.427410504819114,-2.22044604925031e-16,30
948,"gfdl-esm4 ssp126",0.998112424263647,0.252041688651625,0,30
948,"gfdl-esm4 ssp585",0.999644441559502,0.545862065064783,0.00908999999999982,30
948,"ipsl-cm6a-lr ssp126",1,0.0708718503190513,0.0013774104269999,30
948,"ipsl-cm6a-lr ssp585",0.992100343292736,0.150321699637472,0.0013774104269999,30
966,"gfdl-esm4 ssp126",0.999671937877624,0.129492282707877,0,30
966,"gfdl-esm4 ssp585",0.9685813993007,0.03080003764275,0,30
966,"ipsl-cm6a-lr ssp126",1,0.0943561698567532,0.0013774104269999,30
966,"ipsl-cm6a-lr ssp585",1,0.42030163271398,0.0151530299999997,30
983,"gfdl-esm4 ssp126",1,0.217237698956172,0.00619710749999958,30
983,"gfdl-esm4 ssp585",1,0.14269756837149,1.11022302462516e-16,30
983,"ipsl-cm6a-lr ssp126",1,0.22994292684898,0.00137741042700001,30
983,"ipsl-cm6a-lr ssp585",1,0.431728168618156,0.00606121199999987,30
1009,"gfdl-esm4 ssp126",1,0.64619347834736,0.00413140499999975,30
1009,"gfdl-esm4 ssp585",0.996743874817799,0.213070735705153,0.00330512399999983,30
1009,"ipsl-cm6a-lr ssp126",1,0.150474586476238,0.00275399457299974,30
1009,"ipsl-cm6a-lr ssp585",1,0.3636,0,30
1026,"gfdl-esm4 ssp126",1,0.655717544751694,0.0368754118690675,30
1026,"gfdl-esm4 ssp585",0.998634373945269,0.531783097803037,0.0743743799999999,30
1026,"ipsl-cm6a-lr ssp126",1,0.453632655001153,0.0247979335949998,30
1026,"ipsl-cm6a-lr ssp585",0.993648186711903,0.268521490922401,0.012122424,30
1087,"gfdl-esm4 ssp126",0.999273062463712,0.338067029347993,-2.22044604925031e-16,30
1087,"gfdl-esm4 ssp585",1,0.661303003921774,0.0495823139999999,30
1087,"ipsl-cm6a-lr ssp126",1,0.396048429014014,0.00275482085399992,30
1087,"ipsl-cm6a-lr ssp585",0.994602331434575,0.227004022602874,0,30
1096,"gfdl-esm4 ssp126",0.998476174188158,0.615450624801075,0.122714999999999,30
1096,"gfdl-esm4 ssp585",1,0.482196710485042,0.0288369871952054,30
1096,"ipsl-cm6a-lr ssp126",1,0.331662477422203,0.00577417626431853,30
1096,"ipsl-cm6a-lr ssp585",0.998030077696244,0.14617739713647,0,30
1097,"gfdl-esm4 ssp126",0.986641143841022,0.1909,0.01818,30
1097,"gfdl-esm4 ssp585",1,0.16746686696574,0,30
1097,"ipsl-cm6a-lr ssp126",1,0.324243176576279,0,30
1097,"ipsl-cm6a-lr ssp585",0.995673607137104,0.383118006550106,1.11022302462516e-16,30
1098,"gfdl-esm4 ssp126",0.895449116794296,0.0388750752854999,0,30
1098,"gfdl-esm4 ssp585",1,0.217980459111884,0,30
1098,"ipsl-cm6a-lr ssp126",0.999861561653662,0.242809982053207,0.00330512399999983,30
1098,"ipsl-cm6a-lr ssp585",1,0.319745125792069,0.00413223128099982,30
1101,"gfdl-esm4 ssp126",0.990069083548234,0.188499727415875,0.00330512399999983,30
1101,"gfdl-esm4 ssp585",1,0.649288241756081,0.0711598602896647,30
1101,"ipsl-cm6a-lr ssp126",1,0.167322195666819,0,30
1101,"ipsl-cm6a-lr ssp585",1,0.462888481408053,0.0313921056164971,30
1111,"gfdl-esm4 ssp126",0.925,0,NA,30
1111,"gfdl-esm4 ssp585",0.892,0.0499999999999998,NA,30
1111,"ipsl-cm6a-lr ssp126",1,0,NA,30
1111,"ipsl-cm6a-lr ssp585",1,0.06668,NA,30
1115,"gfdl-esm4 ssp126",1,0.04545,0,30
1115,"gfdl-esm4 ssp585",1,0,0,30
1115,"ipsl-cm6a-lr ssp126",1,0,0,30
1115,"ipsl-cm6a-lr ssp585",1,0.06059394,0,30
1144,"gfdl-esm4 ssp126",0.865,0,NA,30
1144,"gfdl-esm4 ssp585",0.73,0,NA,30
1144,"ipsl-cm6a-lr ssp126",1,0,NA,30
1144,"ipsl-cm6a-lr ssp585",1,0,NA,30
