"regions","climates","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down"
"Pakistan","ipsl-cm6a-lr ssp126",0.287765622098277,0.0405828887517963,30,0.579219683148,0.952213695502857,1
"Pakistan","ipsl-cm6a-lr ssp585",0.381139378507668,0.0558385298107195,30,0.457760485425149,0.941950633094886,1
"Palau","gfdl-esm4 ssp126",0,0,30,0,0,0.6
"Palau","gfdl-esm4 ssp585",0,0,30,0,0,0.712
"Palau","ipsl-cm6a-lr ssp126",0,0,30,0,0.1667,0.8
"Palau","ipsl-cm6a-lr ssp585",0,0,30,0,0,0.92
"Panama","gfdl-esm4 ssp126",0.105923441142,0,30,0.180366095171096,0.822540775384701,1
"Panama","gfdl-esm4 ssp585",0.25617438,0.0165256199999999,30,0.107357008005476,0.843833149536751,1
"Panama","ipsl-cm6a-lr ssp126",0.152658819459228,0,30,0.0676820741045109,0.983633954930321,1
"Panama","ipsl-cm6a-lr ssp585",0.464469515591812,0.0151530299999999,30,0.51327042449288,0.95879330759859,1
"Papua New Guinea","gfdl-esm4 ssp126",0.140905,0.00909000000000004,30,0.0537132645,0.745968385536815,1
"Papua New Guinea","gfdl-esm4 ssp585",0,0,30,0,0.33054876,1
"Papua New Guinea","ipsl-cm6a-lr ssp126",0,0,30,0.01818,0.24244697,0.84487020544
"Papua New Guinea","ipsl-cm6a-lr ssp585",0,0,30,0.241299504,0.385255787944808,1
"Paraguay","gfdl-esm4 ssp126",0.719315455788322,0.154930219275771,30,0.146294161692655,0.64946754426189,1
"Paraguay","gfdl-esm4 ssp585",0.480041305637527,0.0536753124469681,30,0.751155577868375,0.94182829080027,1
"Paraguay","ipsl-cm6a-lr ssp126",0.146028610396177,0.00524973149810359,30,0.184051581652127,0.838095970697903,0.989340968592485
"Paraguay","ipsl-cm6a-lr ssp585",0.857803780529578,0.259003685727343,30,0.160420818103749,0.946042581563131,0.999943382784267
"Peru","gfdl-esm4 ssp126",0.344274844371288,0.02478843,30,0.396836092878637,0.896745862782868,1
"Peru","gfdl-esm4 ssp585",0.153042961939769,0.00300435771599994,30,0.230814881601466,0.846393854733803,1
"Peru","ipsl-cm6a-lr ssp126",0.105923441142,0,30,0.192740423937761,0.920329393006063,1
"Peru","ipsl-cm6a-lr ssp585",0.728641251988654,0.141617270461392,30,0.284654874270875,0.827605020673847,1
"Philippines","gfdl-esm4 ssp126",0.105861373222149,0,30,0.2840875,0.619630822482625,1
"Philippines","gfdl-esm4 ssp585",0.0841430048580001,1.11022302462516e-16,30,0.227163136012577,0.791406246911277,1
"Philippines","ipsl-cm6a-lr ssp126",0,0,30,0.01652562,0.777292445502571,0.674830591663712
"Philippines","ipsl-cm6a-lr ssp585",0.120946882284,-2.22044604925031e-16,30,0.166095109605608,0.762965792209332,1
"Poland","gfdl-esm4 ssp126",0.765064970208761,0.120299854541755,30,0.132056642415765,0.538119718583037,1
"Poland","gfdl-esm4 ssp585",0.225839864589617,0.00525424119101769,30,0.172760114903434,0.854543958389257,0.994313724425378
"Poland","ipsl-cm6a-lr ssp126",0.294638707773622,0,30,0.137769835124,0.436512647777371,1
"Poland","ipsl-cm6a-lr ssp585",0.241229051621296,0.00752058832134084,30,0.484860537491688,0.939286326507782,1
"Portugal","gfdl-esm4 ssp126",0.00826280999999995,0,30,0.0164573459709038,0.988736728984017,0.673403312704311
"Portugal","gfdl-esm4 ssp585",0.234061167579826,0.01652562,30,0.42256278403359,0.994227786626942,1
"Portugal","ipsl-cm6a-lr ssp126",0.341620796582883,0,30,0.238478467363847,0.897176632412697,0.968395175497605
"Portugal","ipsl-cm6a-lr ssp585",0.79042208716,0.31559970142,30,0.0410409538836156,0.999606881193312,0.993894217369111
"Qatar","gfdl-esm4 ssp126",0,0,30,0,1,0.4
"Qatar","gfdl-esm4 ssp585",0,0,30,0.28,0.859375,0.976
"Qatar","ipsl-cm6a-lr ssp126",0,0,30,0.10002,0.30561111,0.872
"Qatar","ipsl-cm6a-lr ssp585",0.0333399999999998,-2.22044604925031e-16,30,0.26664,0.691351853055568,0.996914074044445
"Republic of the Congo","gfdl-esm4 ssp126",0.1818540757397,-2.22044604925031e-16,30,0.318966561179852,0.940853431901402,0.998278383505258
"Republic of the Congo","gfdl-esm4 ssp585",0.093018663903621,0.00150217885799975,30,0.186387823447005,0.910963469344975,0.959433999199554
"Republic of the Congo","ipsl-cm6a-lr ssp126",0.277870490035611,0.00990171719418043,30,0.25396550598791,0.933621751615681,1
"Republic of the Congo","ipsl-cm6a-lr ssp585",0.168540278441883,0.00661024799999999,30,0.0336677496052191,0.972191918699407,1
"Romania","gfdl-esm4 ssp126",0.946944840045942,0.483543040484169,30,0.384906363842749,0.911078542169263,0.99998621451852
"Romania","gfdl-esm4 ssp585",0.196096611321569,0.00279953562871171,30,0.271311645436144,0.978143757637458,1
"Romania","ipsl-cm6a-lr ssp126",0.406200056069297,0.0377755686845151,30,0.0783113978595198,0.734933098802642,0.989925612690898
"Romania","ipsl-cm6a-lr ssp585",0.291267752351049,0.0212254539215108,30,0.381618212836873,0.97536500953092,0.998107358173836
"Russia","gfdl-esm4 ssp126",0.0788499284885406,0,30,0.0796562820017412,0.94310556264941,0.986200053554023
"Russia","gfdl-esm4 ssp585",0.966255627957021,0.608805647555883,30,0.259957631783282,0.942294983660166,1
"Russia","ipsl-cm6a-lr ssp126",0.308546804732901,0.00354852235609493,30,0.392023996660948,0.985833300238011,1
"Russia","ipsl-cm6a-lr ssp585",0.456629069120696,0.0180279123744782,30,0.0644818810507763,0.988462130321305,0.999019180733176
"Rwanda","gfdl-esm4 ssp126",0.697686285812748,0.12667692780223,30,0.0526357006015893,0.765335612845877,0.998844015494084
"Rwanda","gfdl-esm4 ssp585",0.542565163433781,0.100506952236124,30,0.0855715392410079,0.741871755412911,1
"Rwanda","ipsl-cm6a-lr ssp126",0.141756205759299,0.00450653657400002,30,0.0871362891359999,0.908193843647378,0.924455131603219
"Rwanda","ipsl-cm6a-lr ssp585",0.336705111664768,0.0179216897482554,30,0.235767811881486,0.937919587230438,1
"Saint Kitts and Nevis","gfdl-esm4 ssp126",0,0,30,0.3,0.71875,0.92
"Saint Kitts and Nevis","gfdl-esm4 ssp585",0,0,30,0,0.25,0.92
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp126",0,0,30,0,0.72226111,0.981482777799997
"Saint Kitts and Nevis","ipsl-cm6a-lr ssp585",0,0,30,0,0.88886111,0.972568450005471
"Saint Lucia","gfdl-esm4 ssp126",0.1,0,30,0,1,0.97952
"Saint Lucia","gfdl-esm4 ssp585",0,0,30,0,0,0.97
"Saint Lucia","ipsl-cm6a-lr ssp126",0,0,30,0.08335,0.678533307098693,0.91999920016
"Saint Lucia","ipsl-cm6a-lr ssp585",0,0,30,0.081806018425932,0.517824069444568,0.794242799320964
"Saint Vincent and the Grenadines","gfdl-esm4 ssp126",0.3,0,30,0,1,0.97
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585",0,0,30,0,0,0.9775
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126",0.0333399999999998,-2.22044604925031e-16,30,0.1342892598148,0.678533307098693,0.881495703134822
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585",0,0,30,0,0.598202797068158,0.30561111
"Samoa","gfdl-esm4 ssp126",0,0,30,0.25,0.625,1
"Samoa","gfdl-esm4 ssp585",0,0,30,0,0,0.7696
"Samoa","ipsl-cm6a-lr ssp126",0,0,30,0.3333,0.3333,1
"Samoa","ipsl-cm6a-lr ssp585",0.06668,0,30,0,0.30561111,1
"San Marino","gfdl-esm4 ssp126",0.18766087741728,0,30,0,0.615104469717525,0.983605677689075
"San Marino","gfdl-esm4 ssp585",0.03636,0,30,0.218572853164498,0.997715846658253,0.785013573715885
"San Marino","ipsl-cm6a-lr ssp126",0.303542997876486,0.0340918909858654,30,0.097191020323674,0.944596033907017,0.986235483548671
"San Marino","ipsl-cm6a-lr ssp585",0.17879513748931,0.0105017127580713,30,0.111365055623143,0.990612970488509,0.912019468943627
"Sao Tome and Principe","gfdl-esm4 ssp126",0,0,30,0.0975,0.4375,0.856
"Sao Tome and Principe","gfdl-esm4 ssp585",0,0,30,0,0.25,0.9488
"Sao Tome and Principe","ipsl-cm6a-lr ssp126",0,0,30,0,0.30561111,0.96
"Sao Tome and Principe","ipsl-cm6a-lr ssp585",0,0,30,0,0,0.92
"Saudi Arabia","gfdl-esm4 ssp126",0.0363600000000001,1.11022302462516e-16,30,0.276015506342898,0.910581740311336,0.928336763091342
"Saudi Arabia","gfdl-esm4 ssp585",0.0550251505709998,-2.22044604925031e-16,30,0.243942882185423,0.91241245015286,0.988618986262533
"Saudi Arabia","ipsl-cm6a-lr ssp126",0.2035873777716,0.00826281000000006,30,0.304738242723683,0.797931547272497,1
"Saudi Arabia","ipsl-cm6a-lr ssp585",0.103052254341517,0,30,0.622695841708636,0.959039396855091,0.999271830913667
"Senegal","gfdl-esm4 ssp126",0.0885831322586609,-2.22044604925031e-16,30,0.121655315410875,0.874964448685051,0.931301807466771
"Senegal","gfdl-esm4 ssp585",0.0410409538836154,-2.22044604925031e-16,30,0.04545,0.706059388906245,0.941210261124054
"Senegal","ipsl-cm6a-lr ssp126",0.00826280999999995,0,30,0.4091,0.931702771860602,1
"Senegal","ipsl-cm6a-lr ssp585",0,0,30,0.774607064275,0.921135280754667,1
"Serbia","gfdl-esm4 ssp126",0.80898728686716,0.409109386643704,30,0.0294323409131921,0.801233869367669,0.998381005547848
"Serbia","gfdl-esm4 ssp585",0.208351550347138,0.0022532682869999,30,0.79761139761688,0.999584846482937,0.996910536332653
"Serbia","ipsl-cm6a-lr ssp126",0.278382251111212,0.0274249716274336,30,0.0871530144697782,0.687671070659442,0.954848915792698
"Serbia","ipsl-cm6a-lr ssp585",0.210600714081399,0.0143421462393307,30,0.094906047460012,0.995952985615923,0.969366628473119
"Seychelles","gfdl-esm4 ssp126",0,0,30,0,0.75,0.6928
"Seychelles","gfdl-esm4 ssp585",0,0,30,0,0,0.872
"Seychelles","ipsl-cm6a-lr ssp126",0,0,30,0,0.58335,0.857789155328
"Seychelles","ipsl-cm6a-lr ssp585",0,0,30,0,0,0
"Sierra Leone","gfdl-esm4 ssp126",0.0984117205709999,0,30,0.825615569750996,0.984708241195425,1
"Sierra Leone","gfdl-esm4 ssp585",0.0164573459709038,0,30,0.195554569878871,0.97645810781224,1
"Sierra Leone","ipsl-cm6a-lr ssp126",0.42018673145184,1.11022302462516e-16,30,0.535575619916222,0.996471554825008,1
"Sierra Leone","ipsl-cm6a-lr ssp585",0.67945935430989,0.0687181867968523,30,0.811690214288473,0.97567407850116,1
"Singapore","gfdl-esm4 ssp126",0.1064359008,0,30,0,0.0909,0.972301600080589
"Singapore","gfdl-esm4 ssp585",0,0,30,0,0.7933842975,0.608776783448076
"Singapore","ipsl-cm6a-lr ssp126",0.1232938512,0,30,0.03636,0.459015626574,0.947972894666194
"Singapore","ipsl-cm6a-lr ssp585",0,0,30,0.05454,0.316959223686904,0.939534328599143
"Slovakia","gfdl-esm4 ssp126",0.738026493529416,0.120204056574,30,0.103426083934596,0.435492200663697,0.997828691348067
"Slovakia","gfdl-esm4 ssp585",0.112636250500993,0,30,0.149703319061639,0.69461010188196,1
"Slovakia","ipsl-cm6a-lr ssp126",0.201684367415807,0.00300435771599983,30,0.0515160950586979,0.687671070659442,1
"Slovakia","ipsl-cm6a-lr ssp585",0.326051792017671,0.01502178858,30,0.330353919473532,0.94470026564637,0.997531953206627
"Slovenia","gfdl-esm4 ssp126",0.982532998639303,0.411624249244802,30,0.107427438,0.689523815126882,1
"Slovenia","gfdl-esm4 ssp585",0.377398802369339,0.0150217885799999,30,0.187928821335883,0.958105843955461,0.990879125478744
"Slovenia","ipsl-cm6a-lr ssp126",0.753083144184493,0.0766020648557094,30,0.220373262938978,0.710297961634481,0.99990884560151
"Slovenia","ipsl-cm6a-lr ssp585",0.216783375298538,0.00675980486099992,30,0.292785393767354,0.977426941181147,1
"Solomon Islands","gfdl-esm4 ssp126",0,0,30,0,0.75,1
"Solomon Islands","gfdl-esm4 ssp585",0,0,30,0,0,0.8976
"Solomon Islands","ipsl-cm6a-lr ssp126",0,0,30,0.2,0.5,0.64
"Solomon Islands","ipsl-cm6a-lr ssp585",0,0,30,0,0.1667,1
"South Africa","gfdl-esm4 ssp126",0.509466906366308,0.0789625092819811,30,0.189114010173545,0.915820258954332,1
"South Africa","gfdl-esm4 ssp585",0.514390199011859,0.0490170036418663,30,0.141078116199924,0.962293530555159,0.985807772935446
"South Africa","ipsl-cm6a-lr ssp126",0.0328464179127116,0,30,0.187562561573878,0.832308363648301,0.981492076587943
"South Africa","ipsl-cm6a-lr ssp585",0.154642390286655,0.00879490855888154,30,0.0874786153231967,0.708429324389662,0.844791252425221
"South Korea","gfdl-esm4 ssp126",0.372062850337513,0.0180294514199999,30,0.322850996930227,0.997512059385872,0.996592378705191
"South Korea","gfdl-esm4 ssp585",0.624527740997764,0.18526839858,30,0.201135221746103,0.97147912219731,0.993614945712146
"South Korea","ipsl-cm6a-lr ssp126",0.323434438105372,0.0220202986325518,30,0.436410077824224,0.981407926630532,0.982512499735154
"South Korea","ipsl-cm6a-lr ssp585",0.306260945811529,0.0135196097220001,30,0.280181182360912,0.977736742411006,0.994486299461361
"South Sudan","gfdl-esm4 ssp126",0.842923471476617,0.416726758796847,30,0.00826280999999995,0.316959223686904,0.999624032073889
"South Sudan","gfdl-esm4 ssp585",0.0648120430711381,-2.22044604925031e-16,30,0.102130796377878,0.82719572658215,0.924297998342755
"South Sudan","ipsl-cm6a-lr ssp126",0.191864119767652,0.00450736285499975,30,0.884149678249145,0.960916542781461,1
"South Sudan","ipsl-cm6a-lr ssp585",0.670715683763633,0.105418808015627,30,0.267315738619315,0.841693002573082,1
"Spain","gfdl-esm4 ssp126",0.178595730371445,0.00901307314799982,30,0.100278436315916,0.983500967052226,0.97274043075283
"Spain","gfdl-esm4 ssp585",0.482406370613884,0.00450145935602642,30,0.37241180575811,0.999782818020324,0.999108265716399
"Spain","ipsl-cm6a-lr ssp126",0.197222299417353,0.00075108942900004,30,0.16322267376165,0.990690652870453,0.977434531528676
"Spain","ipsl-cm6a-lr ssp585",0.552928494069496,0.103237060521299,30,0.301651754030255,0.999993666555387,0.992321436863484
"Sri Lanka","gfdl-esm4 ssp126",0.0246518819418077,0,30,0.192130785,0.875806110846871,0.832728808772073
"Sri Lanka","gfdl-esm4 ssp585",0.2727,0,30,0.0701643126852001,0.853404786579798,0.940628031610232
"Sri Lanka","ipsl-cm6a-lr ssp126",0.1818,0,30,0.0984462826120714,0.604769204456892,1
"Sri Lanka","ipsl-cm6a-lr ssp585",0.354027731117387,-2.22044604925031e-16,30,0.26857314,0.769059859291519,1
"Sudan","gfdl-esm4 ssp126",0.0764378099999998,0.00413140499999987,30,0.21542374273198,0.845118794174302,0.848837669018982
"Sudan","gfdl-esm4 ssp585",0.231756944802042,0.00075108942900004,30,0.891105441831927,0.994472158726131,1
"Sudan","ipsl-cm6a-lr ssp126",0.495115656136523,0.0793229759999997,30,0.412398758563069,0.944556939640985,1
"Sudan","ipsl-cm6a-lr ssp585",0.637572611882758,0.0375681350012086,30,0.80378114822304,0.952024357108878,1
"Suriname","gfdl-esm4 ssp126",0.435052100681915,-2.22044604925031e-16,30,0.068175,0.993014008352691,1
"Suriname","gfdl-esm4 ssp585",0.527064533761476,0.0743652899999999,30,0.408993685580407,0.903776117429381,1
"Suriname","ipsl-cm6a-lr ssp126",0.432470798292,0,30,0.01652562,0.568817573229042,1
"Suriname","ipsl-cm6a-lr ssp585",0.248384770465789,0.00688705213499974,30,0.273414642423855,0.98033166073692,0.991851496291945
"Swaziland","gfdl-esm4 ssp126",0.406604741677616,0.047138710313743,30,0.353267638426812,0.891295979211131,0.999395404515736
"Swaziland","gfdl-esm4 ssp585",0.437601358556582,0.0540982714499999,30,0.276246826168201,0.910581740311336,0.993966797943184
"Swaziland","ipsl-cm6a-lr ssp126",0.0553677991180812,0.00075108942900004,30,0.136954547875817,0.691526040889454,1
"Swaziland","ipsl-cm6a-lr ssp585",0.364504849520326,0.0161834645852885,30,0.0459700540570087,0.533455297893603,0.990860510545309
"Sweden","gfdl-esm4 ssp126",0.0880438769135999,0,30,0.00826280999999995,0.622762214272331,0.9432123540673
"Sweden","gfdl-esm4 ssp585",0,0,30,0.0409044058254234,0.92147270954931,0.771365259763548
"Sweden","ipsl-cm6a-lr ssp126",0,0,30,0.0164573459709038,0.316959223686904,0.962744348100913
"Sweden","ipsl-cm6a-lr ssp585",0.0909,0,30,0.0984117205709999,0.711344389731973,1
"Switzerland","gfdl-esm4 ssp126",0.448787930987023,0.0164819246213783,30,0.584320142107688,0.933070858034926,0.995996397653592
"Switzerland","gfdl-esm4 ssp585",0.399662090208504,0.0234361757789341,30,0.210369441760754,0.904391447265166,0.9997487834139
"Switzerland","ipsl-cm6a-lr ssp126",0.102335689590854,0.00225214001633933,30,0.16882881387186,0.857183694611075,1
"Switzerland","ipsl-cm6a-lr ssp585",0.234428287385173,0.00810249708320832,30,0.38143422499002,0.959363527556468,1
"Syria","gfdl-esm4 ssp126",0.343017943816369,0.0290598396545152,30,0.502547895410818,0.984738024648673,0.999574306637181
"Syria","gfdl-esm4 ssp585",0.156397490974162,0.00858522263390693,30,0.1314554595716,0.993631241251284,0.933642901900654
"Syria","ipsl-cm6a-lr ssp126",0.332205815768093,0.01652562,30,0.227140758668123,0.996159444600864,1
"Syria","ipsl-cm6a-lr ssp585",0.108070056596769,0.00150217885799975,30,0.156726317357189,0.985311333395391,0.941347029491555
"Taiwan","gfdl-esm4 ssp126",0.246962368503953,0.00826280999999995,30,0.567755178369606,0.93712319356073,1
"Taiwan","gfdl-esm4 ssp585",0.07272,0,30,0,0.799940672780863,0.925350794886815
"Taiwan","ipsl-cm6a-lr ssp126",0.0803819384568,0,30,0,0.590150033822803,0.928149447300475
"Taiwan","ipsl-cm6a-lr ssp585",0,0,30,0,0.81374857166593,1
"Tajikistan","gfdl-esm4 ssp126",0.6712096585136,0.12386251421741,30,0.274511081369532,0.809917200068364,1
"Tajikistan","gfdl-esm4 ssp585",0.235402617284052,0.00779170547467378,30,0.289313412073407,0.886617573294484,0.993286485114043
"Tajikistan","ipsl-cm6a-lr ssp126",0.19692203293661,0.00719978329035931,30,0.106582715415147,0.811817609912702,0.993499993214278
"Tajikistan","ipsl-cm6a-lr ssp585",0.605085397703482,0.0269858433037964,30,0.344853122832993,0.896375722203456,1
"Tanzania","gfdl-esm4 ssp126",0.837917883069558,0.410800363883593,30,0.211637761833458,0.990549436296634,0.999022605645477
"Tanzania","gfdl-esm4 ssp585",0.194951251988164,0.00735637254160393,30,0.683581765466739,0.965169422051956,0.996137036756135
"Tanzania","ipsl-cm6a-lr ssp126",0.527865854435981,0.11601433718081,30,0.0795645436813854,0.783122261440321,0.988294115954745
"Tanzania","ipsl-cm6a-lr ssp585",0.757726903060266,0.236476380796617,30,0.494117345773294,0.918904651946985,1
"Thailand","gfdl-esm4 ssp126",0.829207973702934,0.461094783512282,30,0.414968021062562,0.91344247549025,1
"Thailand","gfdl-esm4 ssp585",0.734873542974788,0.206843981566049,30,0.353505133201041,0.825450616733165,0.999368249525177
"Thailand","ipsl-cm6a-lr ssp126",0.0460302527917517,0.00150161472266974,30,0.0226034357420961,0.802770129273743,0.716061770336499
"Thailand","ipsl-cm6a-lr ssp585",0.981660327690965,0.695011328044948,30,0.349960728769691,0.844842622280653,1
"Togo","gfdl-esm4 ssp126",0.048962393738135,0,30,0.180060410285788,0.906130229788193,0.916561224053235
"Togo","gfdl-esm4 ssp585",0.386784333607403,0.031008327700998,30,0.087339168335912,0.931159107630518,0.991060065461768
"Togo","ipsl-cm6a-lr ssp126",0.427234447688583,0.00886368154319994,30,0.591790443320871,0.96356993401391,1
"Togo","ipsl-cm6a-lr ssp585",0.301831876963975,0.011402656195812,30,0.338856328414394,0.946042581563131,1
"Tonga","gfdl-esm4 ssp126",0,0,30,0,0,0.2
"Tonga","gfdl-esm4 ssp585",0,0,30,0,0,0.904
"Tonga","ipsl-cm6a-lr ssp126",0,0,30,0,0.678533307098693,0.808
"Tonga","ipsl-cm6a-lr ssp585",0,0,30,0,0,0.98820352
"Trinidad and Tobago","gfdl-esm4 ssp126",0.234997336539865,0.00826280999999995,30,0.19795441371525,0.96921129625352,1
"Trinidad and Tobago","gfdl-esm4 ssp585",0.049030667767231,-2.22044604925031e-16,30,0.00826280999999995,0.716061770336499,0.962587239019987
"Trinidad and Tobago","ipsl-cm6a-lr ssp126",0.238515202847004,0.00826446256199997,30,0.02778889,0.65216907470017,0.990800099880763
"Trinidad and Tobago","ipsl-cm6a-lr ssp585",0.162483960223158,0.00412843676203101,30,0.149431748303604,0.90041935081126,1
"Tunisia","gfdl-esm4 ssp126",0,0,30,0.19092194302361,0.93504808542574,0.993549540084143
"Tunisia","gfdl-esm4 ssp585",0,0,30,0.114864876,0.842819510355801,0.907623943716607
"Tunisia","ipsl-cm6a-lr ssp126",0.2182,0,30,0.0423172318002084,0.872759298949119,1
"Tunisia","ipsl-cm6a-lr ssp585",0,0,30,0.159837597405687,0.991234743631854,0.919394926811743
"Turkey","gfdl-esm4 ssp126",0.0506303684567998,-2.22044604925031e-16,30,0.00826280999999995,0.993854325991775,0.980408883024458
"Turkey","gfdl-esm4 ssp585",0.180547706939346,0,30,0.701576858111843,0.999649740975608,0.98927385074839
"Turkey","ipsl-cm6a-lr ssp126",0.23287834842902,0.0249264804023063,30,0.400765689744462,0.982218047430423,0.985920340294602
"Turkey","ipsl-cm6a-lr ssp585",0.0726771413758972,0.00165256199999997,30,0.257071121262311,0.995627929855089,0.935736233011576
"Turkmenistan","gfdl-esm4 ssp126",0.440216079192654,0.0226852143425998,30,0.257239974121506,0.936274023937513,1
"Turkmenistan","gfdl-esm4 ssp585",0.176519326564782,0.00840119586435917,30,0.245398875418664,0.880775653748449,0.989325259272149
"Turkmenistan","ipsl-cm6a-lr ssp126",0.260497594823208,0.0143447494063226,30,0.188405394300646,0.943541831639079,0.955944460991148
"Turkmenistan","ipsl-cm6a-lr ssp585",0.504391877968532,0.0397781552603718,30,0.317882153511645,0.979104840241084,1
"Tuvalu","gfdl-esm4 ssp126",0.0499999999999998,-2.22044604925031e-16,30,0,0.625,0.8848
"Tuvalu","gfdl-esm4 ssp585",0,0,30,0,0,0.2
"Tuvalu","ipsl-cm6a-lr ssp126",0.06668,0,30,0,0,0.583366666
"Tuvalu","ipsl-cm6a-lr ssp585",0,0,30,0,0.3333,0.9692812288
"Uganda","gfdl-esm4 ssp126",0.931959232724081,0.398588227073772,30,0.0909,0.379047630253764,1
"Uganda","gfdl-esm4 ssp585",0.0806629226379116,0.00165256199999975,30,0.0344051842284,0.75012998535982,1
"Uganda","ipsl-cm6a-lr ssp126",0.25943714634685,0.00225326828699968,30,0.373833219098082,0.88412874507599,0.998348132506117
"Uganda","ipsl-cm6a-lr ssp585",0.808125693530917,0.261700037518565,30,0.280774612856918,0.779519031122772,1
"Ukraine","gfdl-esm4 ssp126",0.537389110049413,0.0987494007690053,30,0.0981859650696194,0.685078477122879,0.997513564433506
"Ukraine","gfdl-esm4 ssp585",0.361405095238408,0.00150217885800008,30,0.322786166041983,0.933724971030742,1
"Ukraine","ipsl-cm6a-lr ssp126",0.245961023923758,0.0202387968392141,30,0.327652704532662,0.96391647885032,0.968202189629472
"Ukraine","ipsl-cm6a-lr ssp585",0.129524265491252,0.00467798191473967,30,0.393774200199548,0.97790908074836,0.966611226728598
"United Arab Emirates","gfdl-esm4 ssp126",0,0,30,0.1,0.578125,1
"United Arab Emirates","gfdl-esm4 ssp585",0,0,30,0,0.25,1
"United Arab Emirates","ipsl-cm6a-lr ssp126",0,0,30,0,0,0.7777955552
"United Arab Emirates","ipsl-cm6a-lr ssp585",0,0,30,0,0,1
"United Kingdom","gfdl-esm4 ssp126",0,0,30,0.00826280999999995,0.49193677107363,0.859450264004815
"United Kingdom","gfdl-esm4 ssp585",0.0343381514211527,0,30,0.079370940768234,0.892447879268154,0.877624352367888
"United Kingdom","ipsl-cm6a-lr ssp126",0.0330512399999998,-2.22044604925031e-16,30,0.107013882471209,0.928011720435926,1
"United Kingdom","ipsl-cm6a-lr ssp585",0.184061809424072,0,30,0.328265738941257,0.779119751232241,1
"United States","gfdl-esm4 ssp126",0.874892811503234,0.32381771441058,30,0.342442483746357,0.854802862419762,1
"United States","gfdl-esm4 ssp585",0.92445222429588,0.610442506268623,30,0.462183373322747,0.993563045916015,0.999906677002278
"United States","ipsl-cm6a-lr ssp126",0.956834040314948,0.00377941917286995,30,0.0863845403355965,0.782226742626142,1
"United States","ipsl-cm6a-lr ssp585",0.552429113550899,0.0569504105557824,30,0.200606859638714,0.936627578873038,1
"Uruguay","gfdl-esm4 ssp126",0.211877416699006,0.00861932324626513,30,0.232298879265691,0.918180976593957,1
"Uruguay","gfdl-esm4 ssp585",0.643553376058673,0.0991055521437899,30,0.17125455887715,0.806058611185676,0.998697126120281
"Uruguay","ipsl-cm6a-lr ssp126",0.543844695753332,0.10861083702714,30,0.379058867151295,0.713194344715079,1
"Uruguay","ipsl-cm6a-lr ssp585",0.733635622311969,0.0689919046146685,30,0.516127308643665,0.772843169690612,1
"Uzbekistan","gfdl-esm4 ssp126",0.483107414273106,0.013220496,30,0.435372293678152,0.900458047454579,0.999609197669571
"Uzbekistan","gfdl-esm4 ssp585",0.263816083878415,0.00450653657400002,30,0.197058945956642,0.847929578274911,0.95962609257007
"Uzbekistan","ipsl-cm6a-lr ssp126",0.308555943487662,0.0110869952496248,30,0.12925249843329,0.873270389436926,0.990656536353595
"Uzbekistan","ipsl-cm6a-lr ssp585",0.30098485554772,0.00661024799999999,30,0.264725525978486,0.887154039184719,1
"Vanuatu","gfdl-esm4 ssp126",0,0,30,0,0.5,0
"Vanuatu","gfdl-esm4 ssp585",0,0,30,0,0,0.2
"Vanuatu","ipsl-cm6a-lr ssp126",0,0,30,0.02778889,0.758912034722284,0.722244444
"Vanuatu","ipsl-cm6a-lr ssp585",0,0,30,0.02778889,0.85534143449075,0.925934814459264
"Vatican City","gfdl-esm4 ssp126",0.084625642529605,-2.22044604925031e-16,30,0.128827467073004,0.986744427189032,0.984411349978467
"Vatican City","gfdl-esm4 ssp585",0.194075095136702,0.00661024799999999,30,0.00826280999999995,0.999405216078669,0.998384682282597
"Vatican City","ipsl-cm6a-lr ssp126",0.114802595491019,0.00495768600000013,30,0.01652562,0.947625427189636,0.99407746285322
"Vatican City","ipsl-cm6a-lr ssp585",0.0643519868520146,0,30,0.130455594862395,0.989779353657881,0.982482490030572
"Venezuela","gfdl-esm4 ssp126",0,0,30,0.200852810684384,0.766170249677,1
"Venezuela","gfdl-esm4 ssp585",0.414757154059153,0.0495768599999999,30,0.117240717810687,0.773237104353428,1
"Venezuela","ipsl-cm6a-lr ssp126",0.20274622100056,0.01377410427,30,0.0963940992385335,0.783122261440321,0.99856881683418
"Venezuela","ipsl-cm6a-lr ssp585",0.286661338272,0,30,0.179327019899,0.912539428711778,1
"Vietnam","gfdl-esm4 ssp126",0.982879005553593,0.589517330541282,30,0.917017646026577,0.990280828835996,1
"Vietnam","gfdl-esm4 ssp585",0.652324201430466,0.0665368756797187,30,0.00826280999999995,0.953269512663066,1
"Vietnam","ipsl-cm6a-lr ssp126",0.0300764456818189,0,30,0.0694971229086464,0.851863661089168,1
"Vietnam","ipsl-cm6a-lr ssp585",0.878813204409635,0.32843580028943,30,0.369100375205996,0.897150530942131,1
"Yemen","gfdl-esm4 ssp126",0.00826280999999995,0,30,0.322287768,0.940616557332461,0.6994650637716
