"regions","climates","spans","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down"
146,"ipsl-cm6a-lr ssp585","0.25",0.450097872818863,0.0600506885123999,30,0.51372844312353,0.980127085171868,1
147,"gfdl-esm4 ssp126","0.25",0.412082826190683,0.0394156833986742,30,0.04751547525,0.940390079718708,1
147,"gfdl-esm4 ssp585","0.25",0.623943814240408,0.0653814396245107,30,0.254757975471737,0.998803920782221,1
147,"ipsl-cm6a-lr ssp126","0.25",0.01111,0,30,0.2,0.895934400795204,1
147,"ipsl-cm6a-lr ssp585","0.25",0.64025420775806,0.193993541004,30,0.243239982061745,0.974921740259655,1
149,"gfdl-esm4 ssp126","0.25",0.22637011510927,0.00201979799999996,30,0.549647435447363,0.980952919745244,0.987694852162385
149,"gfdl-esm4 ssp585","0.25",0.301859081248043,0.0151925153631333,30,0.48130502956806,0.919851025211451,0.998685615490143
149,"ipsl-cm6a-lr ssp126","0.25",0.0805995462125374,0.00185203699999992,30,0.261725635077426,0.972355413416022,0.956670304989626
149,"ipsl-cm6a-lr ssp585","0.25",0.718428135564908,0.12616949088,30,0.67904190274652,0.996761054554771,1
151,"gfdl-esm4 ssp126","0.25",0.339309290677146,0.0253331272827425,30,0.0833724613958546,0.894670730188202,0.988945994392002
151,"gfdl-esm4 ssp585","0.25",0.963154909395958,0.450170350390643,30,0.156110470923002,0.961441648709806,1
151,"ipsl-cm6a-lr ssp126","0.25",0.977914139881865,0.657744637682387,30,0.348303121206161,0.995924990762702,1
151,"ipsl-cm6a-lr ssp585","0.25",0.84240007621848,0.201050926573943,30,0.52040812753267,0.99532945745093,1
152,"gfdl-esm4 ssp126","0.25",0.404553219513971,0.0152805242479109,30,0.610961123168859,0.9892860173567,0.998424941076785
152,"gfdl-esm4 ssp585","0.25",0.341800776347161,0.003029697,30,0.355783100737682,0.919851025211451,1
152,"ipsl-cm6a-lr ssp126","0.25",0.135763573439785,0.0018520369999997,30,0.368118276093327,0.960188610471607,1
152,"ipsl-cm6a-lr ssp585","0.25",0.58084768043376,0.0727199999999999,30,0.609923565507392,0.996113109990125,1
188,"gfdl-esm4 ssp126","0.25",0.11554092258858,0,30,0.376850420668904,0.990227064486483,1
188,"gfdl-esm4 ssp585","0.25",0.414906525304302,0.0361490902975622,30,0.100005804663106,0.963453547306956,1
188,"ipsl-cm6a-lr ssp126","0.25",0.227152662124891,0,30,0.488268026662174,0.935852589059868,1
188,"ipsl-cm6a-lr ssp585","0.25",0.343250861739955,0.0139325343310774,30,0.570029000871624,0.980328328599897,1
579,"gfdl-esm4 ssp126","0.25",0.209448268364474,0.0175186116,30,0.421979254929797,0.996237825216845,0.996042690005059
579,"gfdl-esm4 ssp585","0.25",0.455997800833325,0.0193026601736638,30,0.330977753494853,0.881254083967265,0.99991283198963
579,"ipsl-cm6a-lr ssp126","0.25",0.55284510636053,0.0764954789891521,30,0.242294007755669,0.983131497894264,0.997825270631896
579,"ipsl-cm6a-lr ssp585","0.25",0.584965894918296,0.0950518956017042,30,0.226138238767188,0.963456148452473,0.998638191007664
582,"gfdl-esm4 ssp126","0.25",0.0934999999999999,0,30,0.09595,0.881902,0.9440128
582,"gfdl-esm4 ssp585","0.25",0,0,30,0,0.69625,1
582,"ipsl-cm6a-lr ssp126","0.25",0,0,30,0.2959744,0.599959999,1
582,"ipsl-cm6a-lr ssp585","0.25",0.0399999999999999,0,30,0.08,0.4168,1
583,"gfdl-esm4 ssp126","0.25",0.278112700498267,0.0108543326893312,30,0.206043509521353,0.992035323508182,0.991277090267364
583,"gfdl-esm4 ssp585","0.25",0.438821804117215,0.0438506776455488,30,0.301270450306891,0.99911569135963,0.99588212021143
583,"ipsl-cm6a-lr ssp126","0.25",0.896010569419251,0.403337565616389,30,0.242529715290131,0.985977750566625,0.999545241253074
583,"ipsl-cm6a-lr ssp585","0.25",0.200974244545934,0.00605123483207815,30,0.247718240667322,0.994765196411321,0.979991827097099
620,"gfdl-esm4 ssp126","0.25",0.857597757672402,0.309640455828699,30,0.0990015655874641,0.798801484409997,0.999589452702571
620,"gfdl-esm4 ssp585","0.25",0.565847935767168,0.0281268047308095,30,0.193355157274604,0.938227660263407,1
620,"ipsl-cm6a-lr ssp126","0.25",0.345121911005488,0.0166216035628171,30,0.200598153066945,0.95113012820591,0.997020677409395
620,"ipsl-cm6a-lr ssp585","0.25",0.200405893460927,0.00201979799999996,30,0.319421610930088,0.918556293037013,1
640,"gfdl-esm4 ssp126","0.25",0.357565552497281,0,30,0.641913303010568,0.999308397033994,0.9983719061906
640,"gfdl-esm4 ssp585","0.25",0.67689391831434,0.131647754062443,30,0.359916255619374,0.992335038264789,0.999749444583929
640,"ipsl-cm6a-lr ssp126","0.25",0.210416744245014,0,30,0.384022794012008,0.968644985009121,1
640,"ipsl-cm6a-lr ssp585","0.25",0.42279289539303,0.044455556,30,0.4151227353523,0.978502384643956,0.99982638275752
755,"gfdl-esm4 ssp126","0.25",0.425637269773496,0.0336371320255563,30,0.19258425246741,0.943323942851463,0.994232702884635
755,"gfdl-esm4 ssp585","0.25",0.718459307530685,0.12141863744215,30,0.537797721774507,0.998838130054061,1
755,"ipsl-cm6a-lr ssp126","0.25",0.312132432223159,0.00181799999999988,30,0.422567945583174,0.987249158351937,1
755,"ipsl-cm6a-lr ssp585","0.25",0.62222299946582,0.111437849155236,30,0.397362676735698,0.998083189583145,0.999942348814226
762,"gfdl-esm4 ssp126","0.25",0.71076692595979,0.162778331373664,30,0.256634419759031,0.986610445925318,0.999191951868713
762,"gfdl-esm4 ssp585","0.25",0.360238192410813,0.00856623603618001,30,0.125543208371012,0.80291876299809,1
762,"ipsl-cm6a-lr ssp126","0.25",0.342193950845151,0.0181638444538896,30,0.335541899821268,0.96970590333675,0.999008075302077
762,"ipsl-cm6a-lr ssp585","0.25",0.614341679806511,0.0658384657822108,30,0.16397947667597,0.973634650132321,1
764,"gfdl-esm4 ssp126","0.25",0.387555917023417,0.0344485058613989,30,0.0950729940696837,0.859560973584269,0.992139668548613
764,"gfdl-esm4 ssp585","0.25",0.931253509364275,0.481647983067139,30,0.240662329564518,0.978310927399266,1
764,"ipsl-cm6a-lr ssp126","0.25",0.892986831803358,0.412158672690406,30,0.343725015724686,0.99613187647822,0.999982706650645
764,"ipsl-cm6a-lr ssp585","0.25",0.719409325728199,0.164581354969114,30,0.0247894216280999,0.998910036641898,0.99893178402223
838,"gfdl-esm4 ssp126","0.25",0.652105115735775,0.13061293238787,30,0,0.991217726321858,0.997836330536064
838,"gfdl-esm4 ssp585","0.25",0.24800815212209,0.0220319565839998,30,0.284827122778596,0.97968119578657,0.988854616893726
838,"ipsl-cm6a-lr ssp126","0.25",0.127273487769151,0.0053184865682937,30,0.224568584996319,0.968200782098333,1
838,"ipsl-cm6a-lr ssp585","0.25",0.679195840157515,0.135899734019488,30,0.359182281452948,0.952701653575035,0.999950357227383
857,"gfdl-esm4 ssp126","0.25",0.191065225616612,0.0175186116,30,0.125984089391217,0.994983766955793,0.989007472236275
857,"gfdl-esm4 ssp585","0.25",0.401854038511132,0.0157107240868318,30,0.0539757164575833,0.881254083967265,0.992906249156095
857,"ipsl-cm6a-lr ssp126","0.25",0.581371243004003,0.0799162080743107,30,0.242541167347063,0.981781471126216,0.999328773810429
857,"ipsl-cm6a-lr ssp585","0.25",0.496440595435867,0.0730399360681904,30,0.340860579869058,0.974624355487588,0.996716711077851
863,"gfdl-esm4 ssp126","0.25",0.405698315120792,0.0727260599999999,30,0.585873265567026,0.93043630204202,1
863,"gfdl-esm4 ssp585","0.25",0.617508220818953,0.0770971370005887,30,0.0290880201999999,0.975106451536483,1
863,"ipsl-cm6a-lr ssp126","0.25",0.580928464185816,0.0606048479999999,30,0.278140224800058,0.993434369757721,0.999939840063819
863,"ipsl-cm6a-lr ssp585","0.25",0.880761903552717,0.184287809162327,30,0.0361103142256201,0.964019018235606,1
869,"gfdl-esm4 ssp126","0.25",0.504157193119077,0.0323001155146514,30,0.204963907191002,0.980537814116467,0.999910883377445
869,"gfdl-esm4 ssp585","0.25",0.729790981663729,0.294197547303,30,0.267152849342078,1,0.996827919271428
869,"ipsl-cm6a-lr ssp126","0.25",0.296854117722392,0.0264409920000001,30,0.224530834177389,0.908414082450896,0.973777561668834
869,"ipsl-cm6a-lr ssp585","0.25",0.790988105724545,0.16369733011632,30,0.21091282094846,0.999999824625425,0.999782340483824
878,"gfdl-esm4 ssp126","0.25",0.219308053167618,0.00806695324811735,30,0.398092922683076,0.859560973584269,1
878,"gfdl-esm4 ssp585","0.25",0.933072430015038,0.426664573463168,30,0.12393336888022,0.948588864946408,1
878,"ipsl-cm6a-lr ssp126","0.25",0.86101938811019,0.259186681111883,30,0.964753660642687,0.995109793306975,1
878,"ipsl-cm6a-lr ssp585","0.25",0.852996821871702,0.204446907369338,30,0.66021670837529,0.991928333914019,1
889,"gfdl-esm4 ssp126","0.25",0.716678639556549,0.032259752678307,30,0.262756399585573,0.964654979790608,0.998252399037122
889,"gfdl-esm4 ssp585","0.25",0.6468797664887,0.0681681825,30,0.623021891787898,0.999534536953759,1
889,"ipsl-cm6a-lr ssp126","0.25",0.473145879579725,0.054541212,30,0.45086956252949,0.996582185756598,1
889,"ipsl-cm6a-lr ssp585","0.25",0.441431769881946,0.0251280645840424,30,0.40477334753347,0.990399562585951,0.999862787223362
901,"gfdl-esm4 ssp126","0.25",0.490581773599391,0.0099996535874437,30,0.280263866134148,0.988295104418982,1
901,"gfdl-esm4 ssp585","0.25",0.426665317780642,0.0351053345960428,30,0.177269607068436,0.899487493121978,0.99252129274927
901,"ipsl-cm6a-lr ssp126","0.25",0.249717267788305,0.00808030300000007,30,0.729352928536362,0.968474399516623,1
901,"ipsl-cm6a-lr ssp585","0.25",0.385547613776941,0.020471398392348,30,0.300116158515195,0.966550217173953,0.998535295686778
909,"gfdl-esm4 ssp126","0.25",0.108262119945868,0.00330512399999994,30,0.137286912378204,0.997619278529053,0.945587531694245
909,"gfdl-esm4 ssp585","0.25",0.363748443715706,0.012118788,30,0.28275254236902,0.838743697503008,1
909,"ipsl-cm6a-lr ssp126","0.25",0.595034704068786,0.0906539809106016,30,0.273550970944591,0.970847730228845,0.999216985202834
909,"ipsl-cm6a-lr ssp585","0.25",0.451355372187266,0.059048587150479,30,0.313953559774142,0.961626804277481,1
910,"gfdl-esm4 ssp126","0.25",0.108262119945868,0.00330512399999994,30,0.125984089391217,0.994983766955793,0.98763340626581
910,"gfdl-esm4 ssp585","0.25",0.781993579122821,0.194654514447846,30,0.149058744713466,0.868060093296961,1
910,"ipsl-cm6a-lr ssp126","0.25",0.654849301575484,0.155891393340875,30,0.441951903834844,0.992972792784146,1
910,"ipsl-cm6a-lr ssp585","0.25",0.55604247697742,0.0894448540898967,30,0.250523270977843,0.972593481665271,0.999425471031524
922,"gfdl-esm4 ssp126","0.25",0.108262119945868,0.00330512399999994,30,0.125984089391217,0.994356808365163,0.989117506338849
922,"gfdl-esm4 ssp585","0.25",0.363748443715706,0.012118788,30,0.0182783539644381,0.838743697503008,0.987332836588693
922,"ipsl-cm6a-lr ssp126","0.25",0.495565373864522,0.0650028661467833,30,0.218875460610928,0.970847730228845,1
922,"ipsl-cm6a-lr ssp585","0.25",0.445714505364476,0.0411908235572691,30,0.656975827173158,0.961626804277481,1
948,"gfdl-esm4 ssp126","0.25",0.61741023706752,0.09196635455085,30,0.349693675823258,0.996407919739717,0.999487318316958
948,"gfdl-esm4 ssp585","0.25",0.745734395070917,0.127634483876215,30,0.476907654024843,0.99886701946175,0.999676718470959
948,"ipsl-cm6a-lr ssp126","0.25",0.229921349549673,0.0145439999999999,30,0.148317741019249,0.953026977585686,1
948,"ipsl-cm6a-lr ssp585","0.25",0.371027512878313,0.0260855549702123,30,0.368457119652025,0.952028711129244,0.999678533019136
966,"gfdl-esm4 ssp126","0.25",0.298980016161172,0.014544,30,0.484620956224419,0.990227064486483,0.988438449935099
966,"gfdl-esm4 ssp585","0.25",0.414906525304302,0.0361490902975622,30,0.18863341479451,0.963453547306956,0.982443044918896
966,"ipsl-cm6a-lr ssp126","0.25",0.0891598234009945,0,30,0.536925127822755,0.935852589059868,1
966,"ipsl-cm6a-lr ssp585","0.25",0.431457286721585,0.0288744442203825,30,0.300808980955311,0.956284737605615,1
983,"gfdl-esm4 ssp126","0.25",0.19449105525582,0.00714858509466554,30,0.349439085725329,0.992816218827419,1
983,"gfdl-esm4 ssp585","0.25",0.777402511298675,0.205936026864903,30,0.494986592142722,0.995683495802024,0.999923244255178
983,"ipsl-cm6a-lr ssp126","0.25",0.294112291396071,0.00165256199999997,30,0.00909000000000004,0.976442208521365,1
983,"ipsl-cm6a-lr ssp585","0.25",0.304114721910939,0.0241539726819516,30,0.44718556430534,0.941714025736581,1
1009,"gfdl-esm4 ssp126","0.25",0.564928741237393,0.0112674731893314,30,0.185527315657709,0.987099860453969,1
1009,"gfdl-esm4 ssp585","0.25",0.727776956466115,0.0965773097757563,30,0.400795447677034,0.993955944396937,0.999499677374254
1009,"ipsl-cm6a-lr ssp126","0.25",0.330280124651628,0.00330512399999983,30,0.127855592830107,0.970387766932612,0.998552722371735
1009,"ipsl-cm6a-lr ssp585","0.25",0.561413041651724,0.0835768419623516,30,0.138743131225918,0.96452726550779,1
1026,"gfdl-esm4 ssp126","0.25",0.710523773392314,0.116038352398951,30,0.675606800721825,0.986207185567527,1
1026,"gfdl-esm4 ssp585","0.25",0.379716514824244,0.000826280999999929,30,0.445720321860742,0.988108530319289,1
1026,"ipsl-cm6a-lr ssp126","0.25",0.473344274734548,0.0294766615924951,30,0.305862092632938,0.982698381958078,1
1026,"ipsl-cm6a-lr ssp585","0.25",0.560489666934689,0.0686971396421977,30,0.187415457118015,0.905257812647643,0.999326155084166
1087,"gfdl-esm4 ssp126","0.25",0.901090556942295,0.347854771315464,30,0.179297372639628,0.818169491000159,0.999981833030958
1087,"gfdl-esm4 ssp585","0.25",0.953410340493529,0.680111538510298,30,0.518772492938465,0.994513067485175,1
1087,"ipsl-cm6a-lr ssp126","0.25",0.275415157608882,0.00908999999999993,30,0.243241033986813,0.940858509799811,1
1087,"ipsl-cm6a-lr ssp585","0.25",0.392705062685818,0.0284335248479995,30,0.283370597080548,0.946382661941583,0.998879326152237
1096,"gfdl-esm4 ssp126","0.25",0.860104180332022,0.414279406851607,30,0.517245512351884,0.91763154953745,0.999480613140948
1096,"gfdl-esm4 ssp585","0.25",0.890395589007666,0.255500106378916,30,0.728257407836921,0.999974555307242,1
1096,"ipsl-cm6a-lr ssp126","0.25",0.18005635998848,0.00504541541603898,30,0.460229072686002,0.985104300925925,1
1096,"ipsl-cm6a-lr ssp585","0.25",0.678647014558976,0.112604421574728,30,0.445281307967766,0.996689504437695,0.999969802712202
1097,"gfdl-esm4 ssp126","0.25",0.218272390401744,0.00302765720801945,30,0.260046482308739,0.870389197137033,0.996329395818217
1097,"gfdl-esm4 ssp585","0.25",0.459664463561473,0.0238358621390087,30,0.643690439936279,0.987644563863559,1
1097,"ipsl-cm6a-lr ssp126","0.25",0.305028173032062,0.00181799999999999,30,0.348876568969179,0.984846957637852,1
1097,"ipsl-cm6a-lr ssp585","0.25",0.478246714231308,0.0277285599683985,30,0.552854690589816,0.996280854177435,0.999876923126486
1098,"gfdl-esm4 ssp126","0.25",0.0938090127734679,0,30,0.201330362846524,0.940047244231291,0.94426982185704
1098,"gfdl-esm4 ssp585","0.25",0.862002066152519,0.237963653347461,30,0.317927802139395,0.991147534338685,1
1098,"ipsl-cm6a-lr ssp126","0.25",0.811787295464035,0.196603543233158,30,0.394781047740821,0.994306843536046,0.999967242832658
1098,"ipsl-cm6a-lr ssp585","0.25",0.914998271820872,0.348011641170946,30,0.433117402273412,0.989874119314032,1
1101,"gfdl-esm4 ssp126","0.25",0.244516306840861,0.00595712183152808,30,0.483795577943054,0.991548022875829,0.984523910271499
1101,"gfdl-esm4 ssp585","0.25",0.866526211065887,0.218671296631421,30,0.733019503109427,0.99665297223043,1
1101,"ipsl-cm6a-lr ssp126","0.25",0.744271574581654,0.146881879714419,30,0.193156116347763,0.939570317595389,1
1101,"ipsl-cm6a-lr ssp585","0.25",0.774210221647278,0.172398433765003,30,0.595409029538659,0.98231672805866,1
1111,"gfdl-esm4 ssp126","0.25",0.0199999999999999,0,30,0.293988359360728,0.935659021220422,0.985718131093504
1111,"gfdl-esm4 ssp585","0.25",0.0879189399999996,-2.22044604925031e-16,30,0.11300148991,0.91966448740096,0.974491868039553
1111,"ipsl-cm6a-lr ssp126","0.25",0.1981,0.0099999999999999,30,0.13870594,0.784783613344026,1
1111,"ipsl-cm6a-lr ssp585","0.25",0.316258782926694,0.00799999999999945,30,0.297870715946413,0.898333500674811,0.997038630123082
1115,"gfdl-esm4 ssp126","0.25",0.293081945627736,-2.22044604925031e-16,30,0.508274639073236,0.933210868884407,1
1115,"gfdl-esm4 ssp585","0.25",0.28134140404542,0.0101131510172563,30,0.386505828509723,0.978890804993962,1
1115,"ipsl-cm6a-lr ssp126","0.25",0.21972340350139,0.0010098989999997,30,0.175550894559894,0.856039171794651,1
1115,"ipsl-cm6a-lr ssp585","0.25",0.330772605175219,0.0010098989999997,30,0.566981644920685,0.994447244469997,1
1144,"gfdl-esm4 ssp126","0.25",0.208937728,-2.22044604925031e-16,30,0.404894913873249,0.885616037725195,0.989031524679811
1144,"gfdl-esm4 ssp585","0.25",0.0297009999999998,0,30,0.0663173578,0.94644299160064,0.936229670098882
1144,"ipsl-cm6a-lr ssp126","0.25",0.0715250033199996,-2.22044604925031e-16,30,0.149174027200197,0.827811394475534,1
1144,"ipsl-cm6a-lr ssp585","0.25",0.335731732788941,-8.88178419700125e-16,30,0.349037636424611,0.898333500674811,1
1145,"gfdl-esm4 ssp126","0.25",0.0983999999999998,0,30,0.403506005823402,0.935659021220422,0.988574504874803
1145,"gfdl-esm4 ssp585","0.25",0.19519519744,-2.22044604925031e-16,30,0.10026945388,0.91966448740096,1
1145,"ipsl-cm6a-lr ssp126","0.25",0.0712841481999996,0.00199999999999978,30,0.141391749234938,0.827811394475534,0.961740839466576
1145,"ipsl-cm6a-lr ssp585","0.25",0.373520949136998,-2.22044604925031e-16,30,0.523624161604132,0.898333500674811,1
1170,"gfdl-esm4 ssp126","0.25",0.716305198038547,0.13587122181172,30,0.552486608872092,0.998728693291865,0.995803483493855
1170,"gfdl-esm4 ssp585","0.25",0.184058794577291,0.0181781819999998,30,0.20840809284322,0.96781763472772,0.991591072089671
1170,"ipsl-cm6a-lr ssp126","0.25",0.374171209427191,0.0424157580000001,30,0.149277696818382,0.973773367303361,0.974100351969153
1170,"ipsl-cm6a-lr ssp585","0.25",0.99033401751387,0.684705784283486,30,0.464989931033345,0.994234470033834,1
1173,"gfdl-esm4 ssp126","0.25",0.270084483439925,0.00100989899999993,30,0.210971803560648,0.929413687830646,1
1173,"gfdl-esm4 ssp585","0.25",0.256793556622671,0.00655928901105474,30,0.192991784189049,0.965500785963677,1
1173,"ipsl-cm6a-lr ssp126","0.25",0.166839622390942,0.00151530299999991,30,0.187842379406725,0.88563195919747,1
1173,"ipsl-cm6a-lr ssp585","0.25",0.192034354763366,-2.22044604925031e-16,30,0.443852983559659,0.977950189275294,1
4,"gfdl-esm4 ssp126","0.5",0.869581707670771,0.47330967100586,30,0.108718690400874,0.982284244442423,0.999827266971877
4,"gfdl-esm4 ssp585","0.5",0.513174484119287,0.0403380158217325,30,0.337029883812999,0.99994142031486,1
4,"ipsl-cm6a-lr ssp126","0.5",0.465397587097364,0.0680353952432949,30,0.164286554268785,0.866172723205335,0.990274459519112
4,"ipsl-cm6a-lr ssp585","0.5",0.648027785110071,0.0683871197076578,30,0.870790644417512,0.998681895341824,1
6,"gfdl-esm4 ssp126","0.5",0.699420396397153,0.123732253353635,30,0.168619004641628,0.936937763754773,1
6,"gfdl-esm4 ssp585","0.5",0.541424057116502,0.1006238391552,30,0.267206167761547,1,0.996633646701927
6,"ipsl-cm6a-lr ssp126","0.5",0.805212307654354,0.23562038488036,30,0.373139305291297,0.952695197366588,1
6,"ipsl-cm6a-lr ssp585","0.5",0.983112669926164,0.442788232555224,30,0.579881755364673,0.999999846963001,1
7,"gfdl-esm4 ssp126","0.5",0.519936616395582,0.0327299999999999,30,0.068326377106255,0.935836670577174,0.99906695868178
7,"gfdl-esm4 ssp585","0.5",0.643186339699714,0.0992129504696116,30,0.133921877226288,0.975898589423695,1
7,"ipsl-cm6a-lr ssp126","0.5",0.248654477066452,0.00908909099999966,30,0.0314291320102671,0.800776359225269,1
7,"ipsl-cm6a-lr ssp585","0.5",0.0836257412683199,0.00302969699999989,30,0.158395797026751,0.657071038181881,0.987982549898952
9,"gfdl-esm4 ssp126","0.5",0.147307094841688,-2.22044604925031e-16,30,0.408038390587953,0.929309818269619,1
9,"gfdl-esm4 ssp585","0.5",0.238876201028453,0.0045449999999998,30,0.233582189773915,0.93389712536844,1
9,"ipsl-cm6a-lr ssp126","0.5",0.208099218129552,0,30,0.00826280999999995,0.581857574007728,1
9,"ipsl-cm6a-lr ssp585","0.5",0.415521251374838,0.0213286046089984,30,0.221454768373591,0.772843800595049,1
16,"gfdl-esm4 ssp126","0.5",0.3532344701112,0.00661024799999999,30,0.109735155498351,0.945915077685454,1
16,"gfdl-esm4 ssp585","0.5",0.839340756415795,0.287316713938041,30,0.222511906917604,0.968465889013092,1
16,"ipsl-cm6a-lr ssp126","0.5",0.88333003848891,0.401420548717225,30,0.228245824967648,0.993954905360398,0.999840404942555
16,"ipsl-cm6a-lr ssp585","0.5",0.199811501155934,0.00806695324811746,30,0.170605996941254,0.960914430448877,0.97879270910563
17,"gfdl-esm4 ssp126","0.5",0.223435432,0,30,0.316483098531455,0.99536008548732,0.997351134888536
17,"gfdl-esm4 ssp585","0.5",0.0965050884352867,0.00336599336699983,30,0.152986074351028,0.968961923282229,0.883688242217784
17,"ipsl-cm6a-lr ssp126","0.5",0.417894943346524,0.0194230552052338,30,0.316865294953536,0.857159804556835,1
17,"ipsl-cm6a-lr ssp585","0.5",0.205284228210408,0,30,0.277617439092811,0.989694911590005,1
27,"gfdl-esm4 ssp126","0.5",0.862576524964377,0.306370163502896,30,0.352788216310365,0.923473113366734,0.999968289588578
27,"gfdl-esm4 ssp585","0.5",0.941907953763023,0.654447235413908,30,0.194752823993069,0.997411668780921,0.999941499610745
27,"ipsl-cm6a-lr ssp126","0.5",0.0457646161650224,0,30,0.21881331425035,0.919156528848646,0.99757796663413
27,"ipsl-cm6a-lr ssp585","0.5",0.349787417658023,0.0161583839999999,30,0.153478418081147,0.931760357092683,0.99579237233979
36,"gfdl-esm4 ssp126","0.5",0.633684656035093,0.00183599638199994,30,0.097368218284564,0.815010522904718,1
36,"gfdl-esm4 ssp585","0.5",0.459002045113603,0.031049046115776,30,0.249391638305356,0.966831600588207,1
36,"ipsl-cm6a-lr ssp126","0.5",0.328154434761891,0.0042373100088432,30,0.470273402379208,0.99318102417312,1
36,"ipsl-cm6a-lr ssp585","0.5",0.356245736917135,0.0123456703660029,30,0.494091500018589,0.948708453486403,1
46,"gfdl-esm4 ssp126","0.5",0.230250495075408,0,30,0.0937915676015532,0.956967734953223,0.980297325764181
46,"gfdl-esm4 ssp585","0.5",0.306546499231906,0.0177975471919967,30,0.219863003892969,0.990622851405303,0.98449661208326
46,"ipsl-cm6a-lr ssp126","0.5",0.78172745869134,0.08289271209926,30,0.13115364497874,0.988338671224268,1
46,"ipsl-cm6a-lr ssp585","0.5",0.878090550080691,0.0945459595999999,30,0.418764518245105,0.980442293224925,1
52,"gfdl-esm4 ssp126","0.5",0.589944489643059,0.12118788,30,0.239928900631214,0.903908519317746,0.99979530165296
52,"gfdl-esm4 ssp585","0.5",0.486238730524354,0.11937098191,30,0.976208533118387,0.999421841979889,1
52,"ipsl-cm6a-lr ssp126","0.5",0.462176849510323,0.0451038483830707,30,0.201294956496544,0.962902172136613,1
52,"ipsl-cm6a-lr ssp585","0.5",0.884809289242722,0.210995575154361,30,0.713243798713395,0.999999943082015,1
94,"gfdl-esm4 ssp126","0.5",0.775628546162846,0.257473574313208,30,0.308044178798988,0.991498822838441,1
94,"gfdl-esm4 ssp585","0.5",0.17415067856989,0.0146879710559998,30,0.1452161615578,0.912205567303457,1
94,"ipsl-cm6a-lr ssp126","0.5",0.221031181476695,0.00348867773369976,30,0.325530761999256,0.971961155667305,1
94,"ipsl-cm6a-lr ssp585","0.5",0.574767392580518,0.052061407130463,30,0.542914362124946,0.895568721975309,1
95,"gfdl-esm4 ssp126","0.5",0.0584244767913352,0,30,0.239318071612064,0.958074403100478,1
95,"gfdl-esm4 ssp585","0.5",0.1096332921736,0.000908999999999605,30,0.33113429842407,0.973131733963984,1
95,"ipsl-cm6a-lr ssp126","0.5",0.4533728464,0.08728,30,0.358569708463055,0.96863403774651,0.977740343305048
95,"ipsl-cm6a-lr ssp585","0.5",0.238223756486029,0.0131164482481174,30,0.211036339960168,0.990586327965054,0.97252069215218
97,"gfdl-esm4 ssp126","0.5",0.290678214958232,0.00918163447199993,30,0.18345808270248,0.83475262469264,0.997002631111396
97,"gfdl-esm4 ssp585","0.5",0.387425607301914,0.026046782962741,30,0.155807475168869,0.953871094167136,0.999221293349475
97,"ipsl-cm6a-lr ssp126","0.5",0.129033630771541,0.00605939399999977,30,0.232884657043547,0.987543701495195,0.993661129858506
97,"ipsl-cm6a-lr ssp585","0.5",0.115336060590912,0,30,0.58452779197414,0.951228681551368,1
98,"gfdl-esm4 ssp126","0.5",0,0,30,0.0892,0.645706,0.834112
98,"gfdl-esm4 ssp585","0.5",0.0399999999999999,0,30,0,0.595,0.96220864
98,"ipsl-cm6a-lr ssp126","0.5",0.0333399999999998,-2.22044604925031e-16,30,0,0.3333,1
98,"ipsl-cm6a-lr ssp585","0.5",0.06668,0,30,0.04,0.4600216,0.96889724416
99,"gfdl-esm4 ssp126","0.5",0.325111414046864,0.00413140499999998,30,0.253030879362292,0.99248572848733,0.994571387662461
99,"gfdl-esm4 ssp585","0.5",0.173052815874314,0.0168927091055998,30,0.370533867642449,0.975466380859739,0.992067108444242
99,"ipsl-cm6a-lr ssp126","0.5",0.0410472096771155,0,30,0.057150998547577,0.976350781214678,0.879052034759806
99,"ipsl-cm6a-lr ssp585","0.5",0.528472462102999,0.0242375759999998,30,0.443366571160743,0.991157689725619,1
120,"gfdl-esm4 ssp126","0.5",0.616431316305531,0.110541410563186,30,0.297009086652488,0.931359033707918,0.999912279218529
120,"gfdl-esm4 ssp585","0.5",0.600164339423167,0.147077005974948,30,0.291673640177932,1,0.998337939759458
120,"ipsl-cm6a-lr ssp126","0.5",0.593939830689888,0.0611761266808108,30,0.356775308570307,0.846720177327179,1
120,"ipsl-cm6a-lr ssp585","0.5",0.88427042137696,0.20944260091811,30,0.55751789711233,0.999999928436023,0.999991432150094
121,"gfdl-esm4 ssp126","0.5",0.190847665281362,0.00970913671307749,30,0.161654473745642,0.960510693616953,1
121,"gfdl-esm4 ssp585","0.5",0.687276010242804,0.0694076039999999,30,0.433544715953398,0.990132088731281,1
121,"ipsl-cm6a-lr ssp126","0.5",0.408577599226699,0.000826280999999929,30,0.436008862242846,0.931864904178403,1
121,"ipsl-cm6a-lr ssp585","0.5",0.471443563626847,0.0221443454887051,30,0.520102195427514,0.941226546174804,1
123,"gfdl-esm4 ssp126","0.5",0.459175699758897,0,30,0.268989434762313,0.970867014302081,1
123,"gfdl-esm4 ssp585","0.5",0.647603955759111,0.19839774495648,30,0.362584040516972,0.999386844330154,1
123,"ipsl-cm6a-lr ssp126","0.5",0.758391699827801,0.179870222501732,30,0.144590724354436,0.891815160881822,1
