"regions","climates","spans","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
6,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.999974399305793,0.923645530834493,30
7,"gfdl-esm4 ssp126","shock_0.5",0.999941463032224,0.58991724866142,0.0393143727647138,30
7,"gfdl-esm4 ssp585","shock_0.5",1,0.712960576898007,0.0992129504696114,30
7,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.27838343919215,0.00990786185679904,30
7,"ipsl-cm6a-lr ssp585","shock_0.5",0.996092048620809,0.230031000850122,0.017858479784271,30
9,"gfdl-esm4 ssp126","shock_0.5",1,0.485442607658516,0.00504561056868325,30
9,"gfdl-esm4 ssp585","shock_0.5",1,0.427596772868094,0.0335284063885503,30
9,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.208099218129552,0,30
9,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.552563382562092,0.0581112751887419,30
16,"gfdl-esm4 ssp126","shock_0.5",1,0.532061177850808,0.0226618210744807,30
16,"gfdl-esm4 ssp585","shock_0.5",1,0.894418716215197,0.290195666489683,30
16,"ipsl-cm6a-lr ssp126","shock_0.5",0.999999035232774,0.931497296757011,0.431049673890253,30
16,"ipsl-cm6a-lr ssp585","shock_0.5",0.999171100956757,0.409222586412263,0.0140663441761992,30
17,"gfdl-esm4 ssp126","shock_0.5",0.999989118951721,0.588356837557816,0.0571022638741072,30
17,"gfdl-esm4 ssp585","shock_0.5",0.996559994300915,0.293634813830702,0.0120190267707035,30
17,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.60622554064844,0.0678148343317828,30
17,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.554364231754695,0.028734303268,30
27,"gfdl-esm4 ssp126","shock_0.5",0.99999757330094,0.91788318949041,0.315209971731093,30
27,"gfdl-esm4 ssp585","shock_0.5",0.999999848581616,0.980625210117532,0.678289409687383,30
27,"ipsl-cm6a-lr ssp126","shock_0.5",0.999804194415459,0.257972028252699,0.00504949500000007,30
27,"ipsl-cm6a-lr ssp585","shock_0.5",0.99971287299098,0.500430288084452,0.033040365890819,30
36,"gfdl-esm4 ssp126","shock_0.5",1,0.673213948520618,0.00183599638199994,30
36,"gfdl-esm4 ssp585","shock_0.5",1,0.635723351061729,0.0760194988855982,30
36,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.780432445399608,0.183082352677359,30
36,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.725089385326183,0.0743217395177885,30
46,"gfdl-esm4 ssp126","shock_0.5",0.999152149300154,0.422345046022422,0.0125982401002449,30
46,"gfdl-esm4 ssp585","shock_0.5",0.999867244376573,0.562434133734443,0.0271547986449868,30
46,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.886207699531184,0.119591816233157,30
46,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.952075892061093,0.313362861425441,30
52,"gfdl-esm4 ssp126","shock_0.5",0.99998033023274,0.725338990093054,0.18053764289051,30
52,"gfdl-esm4 ssp585","shock_0.5",1,0.990169208325435,0.680102904129074,30
52,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.622688004501625,0.0773047406549983,30
52,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.999914752842512,0.927198748034547,30
94,"gfdl-esm4 ssp126","shock_0.5",1,0.885762518640343,0.278004666830998,30
94,"gfdl-esm4 ssp585","shock_0.5",1,0.464736265284494,0.0432974918040364,30
94,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.548664170910297,0.0408148058564378,30
94,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.828402190006441,0.0695254661555164,30
95,"gfdl-esm4 ssp126","shock_0.5",1,0.321150742714608,0.0151623500826634,30
95,"gfdl-esm4 ssp585","shock_0.5",1,0.492868379523771,0.0136893270405006,30
95,"ipsl-cm6a-lr ssp126","shock_0.5",0.999369386508001,0.681185240814461,0.159015815887062,30
95,"ipsl-cm6a-lr ssp585","shock_0.5",0.999744512403134,0.527855110388796,0.0333266524742922,30
97,"gfdl-esm4 ssp126","shock_0.5",0.99950469265833,0.474722745480346,0.0547762316706413,30
97,"gfdl-esm4 ssp585","shock_0.5",0.999964079114246,0.542311158698711,0.0335747008711422,30
97,"ipsl-cm6a-lr ssp126","shock_0.5",0.999927131158628,0.619946057281311,0.114041635511585,30
97,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.694378795419143,0.0669194802031041,30
98,"gfdl-esm4 ssp126","shock_0.5",0.94195247104,0.12,0.00999999999999979,30
98,"gfdl-esm4 ssp585","shock_0.5",0.9846944992,0.0879999999999997,-2.22044604925031e-16,30
98,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.0333399999999998,-2.22044604925031e-16,30
98,"ipsl-cm6a-lr ssp585","shock_0.5",0.983205183665926,0.1040128,0,30
99,"gfdl-esm4 ssp126","shock_0.5",0.999959615763892,0.64463711181874,0.0338160758748053,30
99,"gfdl-esm4 ssp585","shock_0.5",0.99981454684688,0.521482026622481,0.0710204850081135,30
99,"ipsl-cm6a-lr ssp126","shock_0.5",0.997168272065005,0.26981938743096,0.0154011998189411,30
99,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.764608436443283,0.0492671141579228,30
120,"gfdl-esm4 ssp126","shock_0.5",0.999993978760796,0.797562087066057,0.202539214576129,30
120,"gfdl-esm4 ssp585","shock_0.5",1,0.932106324594715,0.333658146169816,30
120,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.744207543735549,0.116095789744013,30
120,"ipsl-cm6a-lr ssp585","shock_0.5",0.999999999999446,0.99988232293405,0.930100886833678,30
121,"gfdl-esm4 ssp126","shock_0.5",1,0.387269774047011,0.0139775757705491,30
121,"gfdl-esm4 ssp585","shock_0.5",1,0.854549738379398,0.114416867617796,30
121,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.70778406048444,0.0450119439646186,30
121,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.747469189817252,0.0697018717255986,30
123,"gfdl-esm4 ssp126","shock_0.5",1,0.713511382621607,0.091225772987087,30
123,"gfdl-esm4 ssp585","shock_0.5",1,0.899394302295299,0.279900833911037,30
123,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.816521699383205,0.205068450873747,30
123,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.99963700445065,0.859167234364468,30
124,"gfdl-esm4 ssp126","shock_0.5",1,0.55651626352198,0.0288370009210386,30
124,"gfdl-esm4 ssp585","shock_0.5",1,0.740479144600823,0.0411888625857751,30
124,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.441602096574493,0.00536230382424452,30
124,"ipsl-cm6a-lr ssp585","shock_0.5",0.999943020834514,0.713585683763261,0.114981668164069,30
127,"gfdl-esm4 ssp126","shock_0.5",1,0.948128970023976,0.515069227370658,30
127,"gfdl-esm4 ssp585","shock_0.5",0.999999998017497,0.997902765540299,0.845115192191459,30
127,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.841716313608783,0.149765834337465,30
127,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.995780993914819,0.628567995890149,30
128,"gfdl-esm4 ssp126","shock_0.5",0.999774899003715,0.553816576192919,0.0571275819431999,30
128,"gfdl-esm4 ssp585","shock_0.5",1,0.75412816230807,0.0727307438913263,30
128,"ipsl-cm6a-lr ssp126","shock_0.5",0.999883685049299,0.563257159943525,0.0513588489134976,30
128,"ipsl-cm6a-lr ssp585","shock_0.5",0.999973042379194,0.464228312239887,0.0330613750560323,30
130,"gfdl-esm4 ssp126","shock_0.5",1,0.952864849765509,0.401142720410772,30
130,"gfdl-esm4 ssp585","shock_0.5",0.999983822915581,0.738146753309911,0.0804115779017295,30
130,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.907320731710534,0.237655591446435,30
130,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.903391894813479,0.218669593727246,30
132,"gfdl-esm4 ssp126","shock_0.5",0.999972392251868,0.640754513961455,0.0269292521814813,30
132,"gfdl-esm4 ssp585","shock_0.5",0.999999941324914,0.807052924495488,0.176953574559447,30
132,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.760257701340256,0.163006768285801,30
132,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.999063368280679,0.845285464444525,30
135,"gfdl-esm4 ssp126","shock_0.5",0.999999562308082,0.927041252510423,0.268744522053258,30
135,"gfdl-esm4 ssp585","shock_0.5",0.999999864583706,0.916317921581979,0.26106895629411,30
135,"ipsl-cm6a-lr ssp126","shock_0.5",0.999988277224685,0.711905840147032,0.119993687047733,30
135,"ipsl-cm6a-lr ssp585","shock_0.5",0.999998569060698,0.849589534323382,0.200702006299234,30
136,"gfdl-esm4 ssp126","shock_0.5",0.999957834922562,0.731663946719693,0.100740610050419,30
136,"gfdl-esm4 ssp585","shock_0.5",1,0.857094218547293,0.245425672704177,30
136,"ipsl-cm6a-lr ssp126","shock_0.5",0.995676616761807,0.305917725578984,0.0115964931484892,30
136,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.893700232507644,0.198735410180036,30
137,"gfdl-esm4 ssp126","shock_0.5",1,0.750285476622364,0.038900766047922,30
137,"gfdl-esm4 ssp585","shock_0.5",1,0.772888698911846,0.099711673531662,30
137,"ipsl-cm6a-lr ssp126","shock_0.5",0.999884176432651,0.69034905336442,0.108688059447182,30
137,"ipsl-cm6a-lr ssp585","shock_0.5",0.999999995110995,0.994138386653832,0.732393888774463,30
140,"gfdl-esm4 ssp126","shock_0.5",0.999964837935776,0.513356160721872,0.023594859706062,30
140,"gfdl-esm4 ssp585","shock_0.5",0.999997063658019,0.861872029389249,0.184136981019612,30
140,"ipsl-cm6a-lr ssp126","shock_0.5",0.99998332298414,0.619512389201362,0.0126839135639366,30
140,"ipsl-cm6a-lr ssp585","shock_0.5",0.999998363346983,0.758070260444461,0.120712723935495,30
141,"gfdl-esm4 ssp126","shock_0.5",1,0.464679695482298,0.024819544282594,30
141,"gfdl-esm4 ssp585","shock_0.5",1,0.762987791418061,0.215873017813322,30
141,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.460782448023581,0.0414337565314604,30
141,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.836990163404232,0.155992686097174,30
145,"gfdl-esm4 ssp126","shock_0.5",1,0.854241068526562,0.182049655992105,30
145,"gfdl-esm4 ssp585","shock_0.5",0.999998238043096,0.661850784070954,0.0637044466885983,30
145,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.878438929076974,0.239470947363391,30
145,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.998181426008612,0.756342582426823,30
146,"gfdl-esm4 ssp126","shock_0.5",0.999751467054463,0.526035367248616,0.0259959625493258,30
146,"gfdl-esm4 ssp585","shock_0.5",0.999925909796046,0.471617973036739,0.0207257808206703,30
146,"ipsl-cm6a-lr ssp126","shock_0.5",0.999917740451142,0.735378597431124,0.122200063478979,30
146,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.733784585659487,0.121264205281224,30
147,"gfdl-esm4 ssp126","shock_0.5",1,0.765585984578998,0.108051293811381,30
147,"gfdl-esm4 ssp585","shock_0.5",1,0.777187589527935,0.0909838806992249,30
147,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.499388365316731,0.0289822589961681,30
147,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.783806459292705,0.179403646155174,30
149,"gfdl-esm4 ssp126","shock_0.5",0.999740982654766,0.707402615178164,0.130804567201027,30
149,"gfdl-esm4 ssp585","shock_0.5",0.999762025395663,0.534095978006295,0.0275137733700962,30
149,"ipsl-cm6a-lr ssp126","shock_0.5",0.998365209557467,0.254506958461445,0.00504337562405877,30
149,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.835393628313654,0.101848635992411,30
151,"gfdl-esm4 ssp126","shock_0.5",0.997338041926059,0.385002289557631,0.0160728938822605,30
151,"gfdl-esm4 ssp585","shock_0.5",1,0.983474261314784,0.543327168232754,30
151,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.986520069412323,0.678001839166249,30
151,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.960619776427904,0.409115206129006,30
152,"gfdl-esm4 ssp126","shock_0.5",0.999985080600915,0.794438602217161,0.14851026820582,30
152,"gfdl-esm4 ssp585","shock_0.5",1,0.644795363657988,0.0411814414908981,30
152,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.362371854403105,0.0149929418678177,30
152,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.772971014295195,0.14541611512134,30
188,"gfdl-esm4 ssp126","shock_0.5",1,0.389881453573227,0.0108543326893309,30
188,"gfdl-esm4 ssp585","shock_0.5",1,0.520315408310995,0.000826280999999929,30
188,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.597763994896861,0.0735267350444105,30
188,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.880224856108136,0.246885300109525,30
579,"gfdl-esm4 ssp126","shock_0.5",0.999965421094677,0.679126512324651,0.0827209762517748,30
579,"gfdl-esm4 ssp585","shock_0.5",0.999998213924314,0.852486669918593,0.119855396334021,30
579,"ipsl-cm6a-lr ssp126","shock_0.5",0.999979945883502,0.566038232230061,0.0582280249256854,30
579,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.810611937062167,0.170392434787774,30
582,"gfdl-esm4 ssp126","shock_0.5",0.9977325184,0.313795,0,30
582,"gfdl-esm4 ssp585","shock_0.5",1,0,0,30
582,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.13336,-2.22044604925031e-16,30
582,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.2026912,-2.22044604925031e-16,30
583,"gfdl-esm4 ssp126","shock_0.5",0.999735783175843,0.643391556860967,0.080390660835535,30
583,"gfdl-esm4 ssp585","shock_0.5",0.999996698630089,0.763163576362171,0.147733555334829,30
583,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.988339118603932,0.713204473144325,30
583,"ipsl-cm6a-lr ssp585","shock_0.5",0.999956652950912,0.623556212884526,0.0435124668758777,30
620,"gfdl-esm4 ssp126","shock_0.5",0.999955074282415,0.864890800380082,0.293967366441942,30
620,"gfdl-esm4 ssp585","shock_0.5",1,0.640771409665593,0.0330277355796785,30
620,"ipsl-cm6a-lr ssp126","shock_0.5",0.999426618724152,0.540902465161396,0.0709885159170279,30
620,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.57654311346286,0.0534601351227934,30
640,"gfdl-esm4 ssp126","shock_0.5",0.999998935820364,0.903738046144307,0.253208089050946,30
640,"gfdl-esm4 ssp585","shock_0.5",0.999999374352992,0.890750685737033,0.225054941110261,30
640,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.648342488038453,0.0496753675508724,30
640,"ipsl-cm6a-lr ssp585","shock_0.5",0.999964295321524,0.669461085784808,0.102065176418889,30
755,"gfdl-esm4 ssp126","shock_0.5",0.999400324748123,0.630934181973255,0.0832435305918081,30
755,"gfdl-esm4 ssp585","shock_0.5",1,0.935609268558763,0.228635344451014,30
755,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.790731967565813,0.0955996497846519,30
755,"ipsl-cm6a-lr ssp585","shock_0.5",0.99999935018034,0.872482618890114,0.200497878774464,30
762,"gfdl-esm4 ssp126","shock_0.5",0.99997362073259,0.823923355138323,0.195809008423478,30
762,"gfdl-esm4 ssp585","shock_0.5",1,0.566212830533572,0.0356734202471436,30
762,"ipsl-cm6a-lr ssp126","shock_0.5",0.999950986335936,0.533336976332273,0.0467483204923603,30
762,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.755685004333413,0.034588973321017,30
764,"gfdl-esm4 ssp126","shock_0.5",0.999185649442872,0.564065791767201,0.0756933646248393,30
764,"gfdl-esm4 ssp585","shock_0.5",0.999999852616843,0.975359061440038,0.577037790340617,30
764,"ipsl-cm6a-lr ssp126","shock_0.5",0.999999828199338,0.952772544494088,0.456855241733461,30
764,"ipsl-cm6a-lr ssp585","shock_0.5",0.999997023414908,0.862070883288729,0.197272928016013,30
838,"gfdl-esm4 ssp126","shock_0.5",0.999988989930978,0.786845686387782,0.18538867754143,30
838,"gfdl-esm4 ssp585","shock_0.5",0.999698998473521,0.623475874063646,0.128863740588018,30
838,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.339309521341749,0.0158969495470824,30
838,"ipsl-cm6a-lr ssp585","shock_0.5",0.999964716759783,0.729664411774738,0.116512970866706,30
857,"gfdl-esm4 ssp126","shock_0.5",0.999935964990142,0.489835139754856,0.0280670246949754,30
857,"gfdl-esm4 ssp585","shock_0.5",0.999975193393243,0.792293902635802,0.121455499223486,30
857,"ipsl-cm6a-lr ssp126","shock_0.5",0.999830793390783,0.461417948646102,0.0412211710561161,30
857,"ipsl-cm6a-lr ssp585","shock_0.5",0.999818513719524,0.637251690006287,0.079843207730757,30
863,"gfdl-esm4 ssp126","shock_0.5",1,0.854682755850737,0.348282385677964,30
863,"gfdl-esm4 ssp585","shock_0.5",1,0.782310704976049,0.122369595227597,30
863,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.892372575042161,0.198053621417916,30
863,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.819400569978086,0.0823435902910287,30
869,"gfdl-esm4 ssp126","shock_0.5",0.99998823976718,0.740689744658973,0.161445799914946,30
869,"gfdl-esm4 ssp585","shock_0.5",1,0.907126104481921,0.294537495675841,30
869,"ipsl-cm6a-lr ssp126","shock_0.5",0.999843805520239,0.65815222919397,0.0907651629289453,30
869,"ipsl-cm6a-lr ssp585","shock_0.5",0.99999999999615,0.999815545702529,0.917300489560735,30
878,"gfdl-esm4 ssp126","shock_0.5",1,0.450700295904004,0.0160728938822605,30
878,"gfdl-esm4 ssp585","shock_0.5",1,0.973773549823009,0.498182887763244,30
878,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.952123910105986,0.360576381029617,30
878,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.985778334580294,0.596974699175402,30
889,"gfdl-esm4 ssp126","shock_0.5",0.999908040249194,0.848710647136673,0.253244668210057,30
889,"gfdl-esm4 ssp585","shock_0.5",1,0.91627893298907,0.194171274536982,30
889,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.941246172874602,0.431212629428522,30
889,"ipsl-cm6a-lr ssp585","shock_0.5",0.999996344050893,0.680844150886612,0.0386983972505484,30
901,"gfdl-esm4 ssp126","shock_0.5",1,0.925860746832966,0.0972850387458455,30
901,"gfdl-esm4 ssp585","shock_0.5",0.999585275854688,0.567939225755703,0.0424841654083775,30
901,"ipsl-cm6a-lr ssp126","shock_0.5",0.999996645338298,0.615821333914116,0.033156819991159,30
901,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.686246827164477,0.0420683564347131,30
909,"gfdl-esm4 ssp126","shock_0.5",0.999640651818987,0.490555981485021,0.0270282646577406,30
909,"gfdl-esm4 ssp585","shock_0.5",1,0.854655066778431,0.162569861608986,30
909,"ipsl-cm6a-lr ssp126","shock_0.5",0.999859636427096,0.539333125848135,0.057631360478661,30
909,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.66001088212007,0.0495335622670039,30
910,"gfdl-esm4 ssp126","shock_0.5",0.99988615824329,0.470381536721702,0.0260999433082696,30
910,"gfdl-esm4 ssp585","shock_0.5",1,0.972354745546808,0.604088808435472,30
910,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.649280687972047,0.0683865133901811,30
910,"ipsl-cm6a-lr ssp585","shock_0.5",0.999951817722051,0.656360252715155,0.0435170369471998,30
922,"gfdl-esm4 ssp126","shock_0.5",1,0.54597345757093,0.0292393429263058,30
922,"gfdl-esm4 ssp585","shock_0.5",0.999928224275697,0.759938798465797,0.113959076616726,30
922,"ipsl-cm6a-lr ssp126","shock_0.5",0.999955081859945,0.635816389587235,0.0328102867903111,30
922,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.873121894911591,0.214384884292151,30
948,"gfdl-esm4 ssp126","shock_0.5",0.999972552673323,0.700423941116906,0.104528190612512,30
948,"gfdl-esm4 ssp585","shock_0.5",0.999999940260836,0.944724912627463,0.227963617800641,30
948,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.349761963696349,0.0139046490651239,30
948,"ipsl-cm6a-lr ssp585","shock_0.5",0.999866349165162,0.546512959005979,0.0697020030947422,30
966,"gfdl-esm4 ssp126","shock_0.5",0.99994915375111,0.530321938646063,0.0438770752366512,30
966,"gfdl-esm4 ssp585","shock_0.5",0.999404784590706,0.524260337031489,0.0109169263964438,30
966,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.52940784418726,0.0294699105777696,30
966,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.778140469432053,0.198130351882263,30
983,"gfdl-esm4 ssp126","shock_0.5",1,0.468752386927755,0.0284701455729934,30
983,"gfdl-esm4 ssp585","shock_0.5",0.999999847292601,0.906977525286252,0.223333234254353,30
983,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.583989955702045,0.0141532147895327,30
983,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.570016263762857,0.0183141751326599,30
1009,"gfdl-esm4 ssp126","shock_0.5",1,0.681210446418755,0.025701471468102,30
1009,"gfdl-esm4 ssp585","shock_0.5",0.999998852589175,0.881494691311725,0.0961909407444269,30
1009,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.567579603702896,0.0367560557922741,30
1009,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.636478639088112,0.05337166260147,30
1026,"gfdl-esm4 ssp126","shock_0.5",0.999998241014346,0.927190964066966,0.269738806744028,30
1026,"gfdl-esm4 ssp585","shock_0.5",1,0.782343709584708,0.11035249251383,30
1026,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.806773536580937,0.136702737384282,30
1026,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.74155846644874,0.0756802584652517,30
1087,"gfdl-esm4 ssp126","shock_0.5",0.999990620762181,0.90286755665574,0.324646744054039,30
1087,"gfdl-esm4 ssp585","shock_0.5",1,0.989526379576936,0.739198483880883,30
1087,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.545819760185801,0.0211555095829199,30
1087,"ipsl-cm6a-lr ssp585","shock_0.5",0.999936265228185,0.610415906232769,0.0401599064979196,30
1096,"gfdl-esm4 ssp126","shock_0.5",0.999972220566305,0.909432690799948,0.536407136074699,30
1096,"gfdl-esm4 ssp585","shock_0.5",1,0.991323545231058,0.497919411400334,30
1096,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.648774120482646,0.0662424971679568,30
1096,"ipsl-cm6a-lr ssp585","shock_0.5",0.999999606026481,0.874128598518098,0.227359921524764,30
1097,"gfdl-esm4 ssp126","shock_0.5",0.999597480988223,0.494699276858635,0.0348398641517227,30
1097,"gfdl-esm4 ssp585","shock_0.5",1,0.756782528275954,0.0838369381183339,30
1097,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.661657385921795,0.0242556674536349,30
1097,"ipsl-cm6a-lr ssp585","shock_0.5",0.999998612060359,0.833970967249198,0.10499111199265,30
1098,"gfdl-esm4 ssp126","shock_0.5",0.983568360866537,0.207979378359137,0,30
1098,"gfdl-esm4 ssp585","shock_0.5",1,0.926517478838022,0.240511636216042,30
1098,"ipsl-cm6a-lr ssp126","shock_0.5",0.999999360053224,0.907260605778172,0.308774595899235,30
1098,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.975099439381962,0.450583656787353,30
1101,"gfdl-esm4 ssp126","shock_0.5",0.999717665452966,0.637988214322537,0.105284327209564,30
1101,"gfdl-esm4 ssp585","shock_0.5",1,0.94718138906732,0.330077717594524,30
1101,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.77123427798315,0.132585167683319,30
1101,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.910397829703681,0.286204242692358,30
1111,"gfdl-esm4 ssp126","shock_0.5",0.997409290003273,0.230286854656,-4.44089209850063e-16,30
1111,"gfdl-esm4 ssp585","shock_0.5",0.998072466684081,0.315057960651819,0.00897999999999943,30
1111,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.2548864,0,30
1111,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.572318148952439,0.0640825083655119,30
1115,"gfdl-esm4 ssp126","shock_0.5",1,0.63100050819077,0.0609286056470317,30
1115,"gfdl-esm4 ssp585","shock_0.5",1,0.536346226146965,0.0305423777411037,30
1115,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.301200953535042,0.00544941100884366,30
1115,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.666827618758878,0.0708842515257678,30
1144,"gfdl-esm4 ssp126","shock_0.5",0.998445574001964,0.358323982336,0.0239999999999994,30
1144,"gfdl-esm4 ssp585","shock_0.5",0.995716592631291,0.218850547312551,0.00698999999999972,30
1144,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.179378475416989,-2.22044604925031e-16,30
1144,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.66194413770701,0.0516113995762733,30
1145,"gfdl-esm4 ssp126","shock_0.5",1,0.35416175951872,-4.44089209850063e-16,30
1145,"gfdl-esm4 ssp585","shock_0.5",1,0.282617849572751,0.00698999999999972,30
1145,"ipsl-cm6a-lr ssp126","shock_0.5",0.99785786962622,0.1024516185472,0,30
1145,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.679454357572241,0.105990066001589,30
1170,"gfdl-esm4 ssp126","shock_0.5",0.999924457952128,0.864669134247248,0.28530544546117,30
1170,"gfdl-esm4 ssp585","shock_0.5",1,0.617749280898068,0.103897876853585,30
1170,"ipsl-cm6a-lr ssp126","shock_0.5",0.998831031921896,0.504167137241578,0.0380905911227434,30
1170,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.997430111685577,0.714316449158335,30
1173,"gfdl-esm4 ssp126","shock_0.5",0.999248159440761,0.461638410403718,0.019375324327464,30
1173,"gfdl-esm4 ssp585","shock_0.5",1,0.502511703328267,0.0280259240040459,30
1173,"ipsl-cm6a-lr ssp126","shock_0.5",1,0.333624794085785,0.00303060599999982,30
1173,"ipsl-cm6a-lr ssp585","shock_0.5",1,0.482581663762584,0.0460456441904477,30
4,"gfdl-esm4 ssp126","shock_0.75",0.99999856225971,0.958992468796432,0.64244338602496,30
4,"gfdl-esm4 ssp585","shock_0.75",1,0.94374556953763,0.282276818923978,30
4,"ipsl-cm6a-lr ssp126","shock_0.75",0.999285828259028,0.489276870938096,0.046329633258991,30
4,"ipsl-cm6a-lr ssp585","shock_0.75",1,0.951105924697323,0.281920018468987,30
6,"gfdl-esm4 ssp126","shock_0.75",1,0.81846004040177,0.237998048450903,30
6,"gfdl-esm4 ssp585","shock_0.75",1,0.900738118696483,0.277455037804247,30
6,"ipsl-cm6a-lr ssp126","shock_0.75",1,0.872218345318208,0.261617380500248,30
6,"ipsl-cm6a-lr ssp585","shock_0.75",1,0.999968719728449,0.92124534770836,30
7,"gfdl-esm4 ssp126","shock_0.75",0.999916735975233,0.594505932960713,0.0447312464514211,30
7,"gfdl-esm4 ssp585","shock_0.75",1,0.604902657204545,0.0489923182317313,30
7,"ipsl-cm6a-lr ssp126","shock_0.75",1,0.282079755495188,0.00908909099999966,30
7,"ipsl-cm6a-lr ssp585","shock_0.75",0.999355226709153,0.337787196337612,0.0375925784521329,30
9,"gfdl-esm4 ssp126","shock_0.75",1,0.55221387671908,0.00504561056868347,30
9,"gfdl-esm4 ssp585","shock_0.75",1,0.43705609108645,0.0335284063885503,30
9,"ipsl-cm6a-lr ssp126","shock_0.75",1,0.140049359436584,0,30
9,"ipsl-cm6a-lr ssp585","shock_0.75",1,0.598439929570651,0.0471270008360938,30
16,"gfdl-esm4 ssp126","shock_0.75",1,0.577272616048464,0.0451584876630744,30
16,"gfdl-esm4 ssp585","shock_0.75",1,0.902796060537554,0.28882525401435,30
