"regions","climates","spans","at_least_half_shocks","at_least_half_bis_shocks","time_window"
"Saint Vincent and the Grenadines","gfdl-esm4 ssp585","shock_0.25",1,1,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp126","shock_0.25",0.989151801067706,0.989151801067706,30
"Saint Vincent and the Grenadines","ipsl-cm6a-lr ssp585","shock_0.25",0.821405607263721,0.821405607263721,30
"Samoa","gfdl-esm4 ssp126","shock_0.25",1,1,30
"Samoa","gfdl-esm4 ssp585","shock_0.25",0.9424,0.9424,30
"Samoa","ipsl-cm6a-lr ssp126","shock_0.25",1,1,30
"Samoa","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"San Marino","gfdl-esm4 ssp126","shock_0.25",0.0070631736240585,0.0070631736240585,30
"San Marino","gfdl-esm4 ssp585","shock_0.25",0.534833490492678,0.534833490492678,30
"San Marino","ipsl-cm6a-lr ssp126","shock_0.25",0.0377991171104453,0.263898402532777,30
"San Marino","ipsl-cm6a-lr ssp585","shock_0.25",0.291739463404016,0.689171223692665,30
"Sao Tome and Principe","gfdl-esm4 ssp126","shock_0.25",0.996292114257812,0.996292114257812,30
"Sao Tome and Principe","gfdl-esm4 ssp585","shock_0.25",0.96484375,0.96484375,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp126","shock_0.25",1,1,30
"Sao Tome and Principe","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"Saudi Arabia","gfdl-esm4 ssp126","shock_0.25",0.459554799987746,0.459554799987746,30
"Saudi Arabia","gfdl-esm4 ssp585","shock_0.25",0.434663646108917,0.434663646108917,30
"Saudi Arabia","ipsl-cm6a-lr ssp126","shock_0.25",0.591300219737112,0.591300219737112,30
"Saudi Arabia","ipsl-cm6a-lr ssp585","shock_0.25",0.768057921806969,0.768057921806969,30
"Senegal","gfdl-esm4 ssp126","shock_0.25",0.722276448788248,0.722276448788248,30
"Senegal","gfdl-esm4 ssp585","shock_0.25",0.122173510252522,0.122173510252522,30
"Senegal","ipsl-cm6a-lr ssp126","shock_0.25",0.668224709659765,0.668224709659765,30
"Senegal","ipsl-cm6a-lr ssp585","shock_0.25",0.382180372148902,0.382180372148902,30
"Serbia","gfdl-esm4 ssp126","shock_0.25",0.106339666894454,0.444868848301236,30
"Serbia","gfdl-esm4 ssp585","shock_0.25",0.52437585966626,0.830620735318031,30
"Serbia","ipsl-cm6a-lr ssp126","shock_0.25",0.071536761022947,0.273112661169449,30
"Serbia","ipsl-cm6a-lr ssp585","shock_0.25",0.141684083549305,0.554865916051073,30
"Seychelles","gfdl-esm4 ssp126","shock_0.25",0.9736328125,0.9736328125,30
"Seychelles","gfdl-esm4 ssp585","shock_0.25",1,1,30
"Seychelles","ipsl-cm6a-lr ssp126","shock_0.25",0.987287648193375,0.987287648193375,30
"Seychelles","ipsl-cm6a-lr ssp585","shock_0.25",0.499975,0.499975,30
"Sierra Leone","gfdl-esm4 ssp126","shock_0.25",0.12118788,0.402245036711199,30
"Sierra Leone","gfdl-esm4 ssp585","shock_0.25",0.0170584470177479,0.287183707728585,30
"Sierra Leone","ipsl-cm6a-lr ssp126","shock_0.25",0.214901420340377,0.669029595206922,30
"Sierra Leone","ipsl-cm6a-lr ssp585","shock_0.25",0.537155317911554,0.905068067382365,30
"Singapore","gfdl-esm4 ssp126","shock_0.25",0.160478395,0.925516009280089,30
"Singapore","gfdl-esm4 ssp585","shock_0.25",0,0.754662082241612,30
"Singapore","ipsl-cm6a-lr ssp126","shock_0.25",1,1,30
"Singapore","ipsl-cm6a-lr ssp585","shock_0.25",0.966839869270664,0.966839869270664,30
"Slovakia","gfdl-esm4 ssp126","shock_0.25",0.654564,0.654564,30
"Slovakia","gfdl-esm4 ssp585","shock_0.25",0.317692046842581,0.317692046842581,30
"Slovakia","ipsl-cm6a-lr ssp126","shock_0.25",0.137415097350364,0.137415097350364,30
"Slovakia","ipsl-cm6a-lr ssp585","shock_0.25",0.71169261386221,0.71169261386221,30
"Slovenia","gfdl-esm4 ssp126","shock_0.25",0.285087569745242,0.670348880996455,30
"Slovenia","gfdl-esm4 ssp585","shock_0.25",0.0916431992219119,0.366035843522215,30
"Slovenia","ipsl-cm6a-lr ssp126","shock_0.25",0.720126215801578,0.720126215801578,30
"Slovenia","ipsl-cm6a-lr ssp585","shock_0.25",0.646249290360098,0.646249290360098,30
"Solomon Islands","gfdl-esm4 ssp126","shock_0.25",1,1,30
"Solomon Islands","gfdl-esm4 ssp585","shock_0.25",0.950848,0.950848,30
"Solomon Islands","ipsl-cm6a-lr ssp126","shock_0.25",1,1,30
"Solomon Islands","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"South Africa","gfdl-esm4 ssp126","shock_0.25",0.112529542183666,0.525986460881489,30
"South Africa","gfdl-esm4 ssp585","shock_0.25",0.0732669375736552,0.464982567018482,30
"South Africa","ipsl-cm6a-lr ssp126","shock_0.25",0.01178394876,0.143323904471405,30
"South Africa","ipsl-cm6a-lr ssp585","shock_0.25",0.020844011739342,0.124631017687759,30
"South Korea","gfdl-esm4 ssp126","shock_0.25",0.107754066646647,0.107754066646647,30
"South Korea","gfdl-esm4 ssp585","shock_0.25",0.124769401999852,0.124769401999852,30
"South Korea","ipsl-cm6a-lr ssp126","shock_0.25",0.0255930144861191,0.0255930144861191,30
"South Korea","ipsl-cm6a-lr ssp585","shock_0.25",0.0387853012209288,0.0387853012209288,30
"South Sudan","gfdl-esm4 ssp126","shock_0.25",0.388581090823428,0.667211479902371,30
"South Sudan","gfdl-esm4 ssp585","shock_0.25",0.0281094567629953,0.230568574384788,30
"South Sudan","ipsl-cm6a-lr ssp126","shock_0.25",0.597708586560261,0.855075314226205,30
"South Sudan","ipsl-cm6a-lr ssp585","shock_0.25",0.0900408576392775,0.516867134210846,30
"Spain","gfdl-esm4 ssp126","shock_0.25",0.0536641408221092,0.0536641408221092,30
"Spain","gfdl-esm4 ssp585","shock_0.25",0.398629292321525,0.398629292321525,30
"Spain","ipsl-cm6a-lr ssp126","shock_0.25",0.00934114211484272,0.00934114211484272,30
"Spain","ipsl-cm6a-lr ssp585","shock_0.25",0.648781242133149,0.648781242133149,30
"Sri Lanka","gfdl-esm4 ssp126","shock_0.25",0.172136362102052,0.172136362102052,30
"Sri Lanka","gfdl-esm4 ssp585","shock_0.25",0.26664,0.26664,30
"Sri Lanka","ipsl-cm6a-lr ssp126","shock_0.25",0.132445283757549,0.132445283757549,30
"Sri Lanka","ipsl-cm6a-lr ssp585","shock_0.25",0.533622386366301,0.533622386366301,30
"Sudan","gfdl-esm4 ssp126","shock_0.25",0.0539546620997065,0.252260194866171,30
"Sudan","gfdl-esm4 ssp585","shock_0.25",0.242222827828592,0.824780943231831,30
"Sudan","ipsl-cm6a-lr ssp126","shock_0.25",0.224404932507677,0.534919188707078,30
"Sudan","ipsl-cm6a-lr ssp585","shock_0.25",0.231820308093834,0.771482106581368,30
"Suriname","gfdl-esm4 ssp126","shock_0.25",0.48407876039046,0.48407876039046,30
"Suriname","gfdl-esm4 ssp585","shock_0.25",0.709122627471998,0.709122627471998,30
"Suriname","ipsl-cm6a-lr ssp126","shock_0.25",0.490529887352906,0.490529887352906,30
"Suriname","ipsl-cm6a-lr ssp585","shock_0.25",0.36070928983489,0.36070928983489,30
"Swaziland","gfdl-esm4 ssp126","shock_0.25",0.0605398287243499,0.421951131633469,30
"Swaziland","gfdl-esm4 ssp585","shock_0.25",0.0822941350553074,0.421724341669498,30
"Swaziland","ipsl-cm6a-lr ssp126","shock_0.25",0.277639018329596,0.277639018329596,30
"Swaziland","ipsl-cm6a-lr ssp585","shock_0.25",0.35308025000177,0.35308025000177,30
"Sweden","gfdl-esm4 ssp126","shock_0.25",0.0719967999999997,0.0719967999999997,30
"Sweden","gfdl-esm4 ssp585","shock_0.25",0.3625,0.3625,30
"Sweden","ipsl-cm6a-lr ssp126","shock_0.25",0.13332,0.13332,30
"Sweden","ipsl-cm6a-lr ssp585","shock_0.25",0.548977917257921,0.548977917257921,30
"Switzerland","gfdl-esm4 ssp126","shock_0.25",0.149135713988512,0.49096392927891,30
"Switzerland","gfdl-esm4 ssp585","shock_0.25",0.090270405711335,0.418909096538793,30
"Switzerland","ipsl-cm6a-lr ssp126","shock_0.25",0.00705705424811753,0.237269838723774,30
"Switzerland","ipsl-cm6a-lr ssp585","shock_0.25",0.101626354229591,0.523451422447095,30
"Syria","gfdl-esm4 ssp126","shock_0.25",0.0505492919675216,0.0505492919675216,30
"Syria","gfdl-esm4 ssp585","shock_0.25",0.144004404549231,0.144004404549231,30
"Syria","ipsl-cm6a-lr ssp126","shock_0.25",0.125202249736743,0.125202249736743,30
"Syria","ipsl-cm6a-lr ssp585","shock_0.25",0,0,30
"Taiwan","gfdl-esm4 ssp126","shock_0.25",0.746126995849609,0.746126995849609,30
"Taiwan","gfdl-esm4 ssp585","shock_0.25",0.2875,0.2875,30
"Taiwan","ipsl-cm6a-lr ssp126","shock_0.25",0.10285625,0.10285625,30
"Taiwan","ipsl-cm6a-lr ssp585","shock_0.25",0.2248,0.2248,30
"Tajikistan","gfdl-esm4 ssp126","shock_0.25",0.769842607534939,0.769842607534939,30
"Tajikistan","gfdl-esm4 ssp585","shock_0.25",0.254000596830125,0.254000596830125,30
"Tajikistan","ipsl-cm6a-lr ssp126","shock_0.25",0.442478704999648,0.442478704999648,30
"Tajikistan","ipsl-cm6a-lr ssp585","shock_0.25",0.851829155958107,0.851829155958107,30
"Tanzania","gfdl-esm4 ssp126","shock_0.25",0.533555069104954,0.533555069104954,30
"Tanzania","gfdl-esm4 ssp585","shock_0.25",0.253288117366493,0.253288117366493,30
"Tanzania","ipsl-cm6a-lr ssp126","shock_0.25",0.248660806685,0.248660806685,30
"Tanzania","ipsl-cm6a-lr ssp585","shock_0.25",0.428186097822499,0.428186097822499,30
"Thailand","gfdl-esm4 ssp126","shock_0.25",0.635000940151992,0.635000940151992,30
"Thailand","gfdl-esm4 ssp585","shock_0.25",0.103740588027418,0.103740588027418,30
"Thailand","ipsl-cm6a-lr ssp126","shock_0.25",0.00383412600723576,0.00383412600723576,30
"Thailand","ipsl-cm6a-lr ssp585","shock_0.25",0.812771496402011,0.812771496402011,30
"Togo","gfdl-esm4 ssp126","shock_0.25",0,0.174378764297876,30
"Togo","gfdl-esm4 ssp585","shock_0.25",0.0237186703621152,0.273570026848585,30
"Togo","ipsl-cm6a-lr ssp126","shock_0.25",0.129316891182213,0.518957522846502,30
"Togo","ipsl-cm6a-lr ssp585","shock_0.25",0.0535647050605698,0.364421581205488,30
"Tonga","gfdl-esm4 ssp126","shock_0.25",0,0,30
"Tonga","gfdl-esm4 ssp585","shock_0.25",1,1,30
"Tonga","ipsl-cm6a-lr ssp126","shock_0.25",0.979907327110253,0.979907327110253,30
"Tonga","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"Trinidad and Tobago","gfdl-esm4 ssp126","shock_0.25",0.78950125,0.78950125,30
"Trinidad and Tobago","gfdl-esm4 ssp585","shock_0.25",0.295572779989624,0.295572779989624,30
"Trinidad and Tobago","ipsl-cm6a-lr ssp126","shock_0.25",0.23798147613518,0.23798147613518,30
"Trinidad and Tobago","ipsl-cm6a-lr ssp585","shock_0.25",0.578638572240857,0.578638572240857,30
"Tunisia","gfdl-esm4 ssp126","shock_0.25",0.546738982863019,0.99500059414497,30
"Tunisia","gfdl-esm4 ssp585","shock_0.25",0.23724319141728,0.87136683778202,30
"Tunisia","ipsl-cm6a-lr ssp126","shock_0.25",0.278931214473834,0.948050401544244,30
"Tunisia","ipsl-cm6a-lr ssp585","shock_0.25",0.16773951817293,0.920330753283725,30
"Turkey","gfdl-esm4 ssp126","shock_0.25",0.1460127271056,0.1460127271056,30
"Turkey","gfdl-esm4 ssp585","shock_0.25",0.45637373795377,0.45637373795377,30
"Turkey","ipsl-cm6a-lr ssp126","shock_0.25",0.0317418801533521,0.0317418801533521,30
"Turkey","ipsl-cm6a-lr ssp585","shock_0.25",0.127836327414141,0.127836327414141,30
"Turkmenistan","gfdl-esm4 ssp126","shock_0.25",0.170721852453304,0.582265504835607,30
"Turkmenistan","gfdl-esm4 ssp585","shock_0.25",0.0541959183324425,0.318591513463911,30
"Turkmenistan","ipsl-cm6a-lr ssp126","shock_0.25",0.127080102843505,0.127080102843505,30
"Turkmenistan","ipsl-cm6a-lr ssp585","shock_0.25",0.117071429832976,0.117071429832976,30
"Tuvalu","gfdl-esm4 ssp126","shock_0.25",1,1,30
"Tuvalu","gfdl-esm4 ssp585","shock_0.25",0,0,30
"Tuvalu","ipsl-cm6a-lr ssp126","shock_0.25",0.77778889,0.77778889,30
"Tuvalu","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"Uganda","gfdl-esm4 ssp126","shock_0.25",0.452342206616,0.808116932221632,30
"Uganda","gfdl-esm4 ssp585","shock_0.25",0.0515481665007087,0.250271338705857,30
"Uganda","ipsl-cm6a-lr ssp126","shock_0.25",0.350579596268007,0.350579596268007,30
"Uganda","ipsl-cm6a-lr ssp585","shock_0.25",0.410416028633814,0.410416028633814,30
"Ukraine","gfdl-esm4 ssp126","shock_0.25",0.19824492205497,0.19824492205497,30
"Ukraine","gfdl-esm4 ssp585","shock_0.25",0.0539181863811959,0.0539181863811959,30
"Ukraine","ipsl-cm6a-lr ssp126","shock_0.25",0.0578783947760289,0.0578783947760289,30
"Ukraine","ipsl-cm6a-lr ssp585","shock_0.25",0.0418931086013954,0.0418931086013954,30
"United Arab Emirates","gfdl-esm4 ssp126","shock_0.25",1,1,30
"United Arab Emirates","gfdl-esm4 ssp585","shock_0.25",1,1,30
"United Arab Emirates","ipsl-cm6a-lr ssp126","shock_0.25",0.6666933328,0.6666933328,30
"United Arab Emirates","ipsl-cm6a-lr ssp585","shock_0.25",1,1,30
"United Kingdom","gfdl-esm4 ssp126","shock_0.25",0.0830124999999999,0.0830124999999999,30
"United Kingdom","gfdl-esm4 ssp585","shock_0.25",0.17521912,0.17521912,30
"United Kingdom","ipsl-cm6a-lr ssp126","shock_0.25",0.126726063673846,0.126726063673846,30
"United Kingdom","ipsl-cm6a-lr ssp585","shock_0.25",0.241315580848487,0.241315580848487,30
"United States","gfdl-esm4 ssp126","shock_0.25",0.521175636779419,0.521175636779419,30
"United States","gfdl-esm4 ssp585","shock_0.25",0.778099851821189,0.778099851821189,30
"United States","ipsl-cm6a-lr ssp126","shock_0.25",0.00330512400000005,0.00330512400000005,30
"United States","ipsl-cm6a-lr ssp585","shock_0.25",0.127709485384219,0.127709485384219,30
"Uruguay","gfdl-esm4 ssp126","shock_0.25",0.016625087138991,0.016625087138991,30
"Uruguay","gfdl-esm4 ssp585","shock_0.25",0.115603206711284,0.115603206711284,30
"Uruguay","ipsl-cm6a-lr ssp126","shock_0.25",0.286546002220893,0.286546002220893,30
"Uruguay","ipsl-cm6a-lr ssp585","shock_0.25",0.575162320404818,0.575162320404818,30
"Uzbekistan","gfdl-esm4 ssp126","shock_0.25",0.742271392309757,0.742271392309757,30
"Uzbekistan","gfdl-esm4 ssp585","shock_0.25",0.309859156205967,0.309859156205967,30
"Uzbekistan","ipsl-cm6a-lr ssp126","shock_0.25",0.521349724775281,0.521349724775281,30
"Uzbekistan","ipsl-cm6a-lr ssp585","shock_0.25",0.40590852374256,0.40590852374256,30
"Vanuatu","gfdl-esm4 ssp126","shock_0.25",0.25,0.25,30
"Vanuatu","gfdl-esm4 ssp585","shock_0.25",0.2,0.2,30
"Vanuatu","ipsl-cm6a-lr ssp126","shock_0.25",0.927673610416685,0.927673610416685,30
"Vanuatu","ipsl-cm6a-lr ssp585","shock_0.25",0.980952407796078,0.980952407796078,30
"Vatican City","gfdl-esm4 ssp126","shock_0.25",0.0133319999999998,0.278982788220087,30
"Vatican City","gfdl-esm4 ssp585","shock_0.25",0.336369719664,0.720393256008311,30
"Vatican City","ipsl-cm6a-lr ssp126","shock_0.25",0.465158299541748,0.465158299541748,30
"Vatican City","ipsl-cm6a-lr ssp585","shock_0.25",0.744497641540717,0.744497641540717,30
"Venezuela","gfdl-esm4 ssp126","shock_0.25",0.330355578617266,0.330355578617266,30
"Venezuela","gfdl-esm4 ssp585","shock_0.25",0.455301284213049,0.455301284213049,30
"Venezuela","ipsl-cm6a-lr ssp126","shock_0.25",0.301652612558518,0.301652612558518,30
"Venezuela","ipsl-cm6a-lr ssp585","shock_0.25",0.55911143487455,0.55911143487455,30
"Vietnam","gfdl-esm4 ssp126","shock_0.25",0.892392376298394,0.892392376298394,30
"Vietnam","gfdl-esm4 ssp585","shock_0.25",0.15413281917853,0.15413281917853,30
"Vietnam","ipsl-cm6a-lr ssp126","shock_0.25",0.00661024799999987,0.00661024799999987,30
"Vietnam","ipsl-cm6a-lr ssp585","shock_0.25",0.551728162286335,0.551728162286335,30
"Yemen","gfdl-esm4 ssp126","shock_0.25",0.202203688384006,0.202203688384006,30
"Yemen","gfdl-esm4 ssp585","shock_0.25",0.567268022827546,0.567268022827546,30
"Yemen","ipsl-cm6a-lr ssp126","shock_0.25",0.396914257660555,0.396914257660555,30
"Yemen","ipsl-cm6a-lr ssp585","shock_0.25",0.745765136885445,0.745765136885445,30
"Zambia","gfdl-esm4 ssp126","shock_0.25",0.201057439171083,0.518270885710427,30
"Zambia","gfdl-esm4 ssp585","shock_0.25",0.446012557417381,0.878311679996667,30
"Zambia","ipsl-cm6a-lr ssp126","shock_0.25",0.0848391087530895,0.334370445245737,30
"Zambia","ipsl-cm6a-lr ssp585","shock_0.25",0.388132536348079,0.73144272555107,30
"Zimbabwe","gfdl-esm4 ssp126","shock_0.25",0.476209197599593,0.748142666895685,30
"Zimbabwe","gfdl-esm4 ssp585","shock_0.25",0.320913227393749,0.815855119493312,30
"Zimbabwe","ipsl-cm6a-lr ssp126","shock_0.25",0.473092428652353,0.730693010001213,30
"Zimbabwe","ipsl-cm6a-lr ssp585","shock_0.25",0.0834033041756168,0.449246568810813,30
"Afghanistan","gfdl-esm4 ssp126","shock_0.5",0.661117249124785,0.661117249124785,30
"Afghanistan","gfdl-esm4 ssp585","shock_0.5",0.441245500424181,0.441245500424181,30
"Afghanistan","ipsl-cm6a-lr ssp126","shock_0.5",0.197959921196239,0.197959921196239,30
"Afghanistan","ipsl-cm6a-lr ssp585","shock_0.5",0.588806778995307,0.588806778995307,30
"Albania","gfdl-esm4 ssp126","shock_0.5",0.204380175556201,0.204380175556201,30
"Albania","gfdl-esm4 ssp585","shock_0.5",0.265062966629198,0.265062966629198,30
"Albania","ipsl-cm6a-lr ssp126","shock_0.5",0.0376823806195626,0.0376823806195626,30
"Albania","ipsl-cm6a-lr ssp585","shock_0.5",0.307958725678346,0.307958725678346,30
"Algeria","gfdl-esm4 ssp126","shock_0.5",0.717673204195439,0.717673204195439,30
"Algeria","gfdl-esm4 ssp585","shock_0.5",0.225866208683102,0.225866208683102,30
"Algeria","ipsl-cm6a-lr ssp126","shock_0.5",0.0793985941402916,0.0793985941402916,30
"Algeria","ipsl-cm6a-lr ssp585","shock_0.5",0.435303447274677,0.435303447274677,30
"Andorra","gfdl-esm4 ssp126","shock_0.5",0.369471350012764,0.369471350012764,30
"Andorra","gfdl-esm4 ssp585","shock_0.5",0.408809674415037,0.408809674415037,30
"Andorra","ipsl-cm6a-lr ssp126","shock_0.5",0.20362630911446,0.20362630911446,30
"Andorra","ipsl-cm6a-lr ssp585","shock_0.5",0.394978178110746,0.394978178110746,30
"Angola","gfdl-esm4 ssp126","shock_0.5",0.0433264727035123,0.352398008034911,30
"Angola","gfdl-esm4 ssp585","shock_0.5",0,0.134608945334825,30
"Angola","ipsl-cm6a-lr ssp126","shock_0.5",0.0187161302649446,0.214796749758117,30
"Angola","ipsl-cm6a-lr ssp585","shock_0.5",-2.22044604925031e-16,0.194391676174716,30
"Antarctica","gfdl-esm4 ssp126","shock_0.5",NA,NA,30
"Antarctica","gfdl-esm4 ssp585","shock_0.5",NA,NA,30
"Antarctica","ipsl-cm6a-lr ssp126","shock_0.5",NA,NA,30
"Antarctica","ipsl-cm6a-lr ssp585","shock_0.5",NA,NA,30
"Antigua and Barbuda","gfdl-esm4 ssp126","shock_0.5",1,1,30
"Antigua and Barbuda","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Antigua and Barbuda","ipsl-cm6a-lr ssp126","shock_0.5",1,1,30
"Antigua and Barbuda","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"Argentina","gfdl-esm4 ssp126","shock_0.5",0.472699089969303,0.472699089969303,30
"Argentina","gfdl-esm4 ssp585","shock_0.5",0.281745684586429,0.281745684586429,30
"Argentina","ipsl-cm6a-lr ssp126","shock_0.5",0.44622240346764,0.44622240346764,30
"Argentina","ipsl-cm6a-lr ssp585","shock_0.5",0.223964978035783,0.223964978035783,30
"Armenia","gfdl-esm4 ssp126","shock_0.5",0.00476589909164227,0.117579904596102,30
"Armenia","gfdl-esm4 ssp585","shock_0.5",0.00668760313315053,0.196094727421136,30
"Armenia","ipsl-cm6a-lr ssp126","shock_0.5",0.0236509181062833,0.232284701838555,30
"Armenia","ipsl-cm6a-lr ssp585","shock_0.5",0.312485324360402,0.77006944373507,30
"Australia","gfdl-esm4 ssp126","shock_0.5",0.506230027618152,0.506230027618152,30
"Australia","gfdl-esm4 ssp585","shock_0.5",0.0848544519941464,0.0848544519941464,30
"Australia","ipsl-cm6a-lr ssp126","shock_0.5",0.0928041722482338,0.0928041722482338,30
"Australia","ipsl-cm6a-lr ssp585","shock_0.5",0.188459488049967,0.188459488049967,30
"Austria","gfdl-esm4 ssp126","shock_0.5",0.575758000046084,0.575758000046084,30
"Austria","gfdl-esm4 ssp585","shock_0.5",0.475095789675679,0.475095789675679,30
"Austria","ipsl-cm6a-lr ssp126","shock_0.5",0.640933328182651,0.640933328182651,30
"Austria","ipsl-cm6a-lr ssp585","shock_0.5",0.563785161605785,0.563785161605785,30
"Azerbaijan","gfdl-esm4 ssp126","shock_0.5",0.0122520280283746,0.210451124400547,30
"Azerbaijan","gfdl-esm4 ssp585","shock_0.5",0.0167755186159073,0.204247114348137,30
"Azerbaijan","ipsl-cm6a-lr ssp126","shock_0.5",0.0422874792672187,0.0422874792672187,30
"Azerbaijan","ipsl-cm6a-lr ssp585","shock_0.5",0.306630507544209,0.306630507544209,30
"Bahamas","gfdl-esm4 ssp126","shock_0.5",0.466331470898852,0.466331470898852,30
"Bahamas","gfdl-esm4 ssp585","shock_0.5",0.652440947288479,0.652440947288479,30
"Bahamas","ipsl-cm6a-lr ssp126","shock_0.5",0.416870344988315,0.416870344988315,30
"Bahamas","ipsl-cm6a-lr ssp585","shock_0.5",0.325862103785747,0.325862103785747,30
"Bahrain","gfdl-esm4 ssp126","shock_0.5",0.784,0.784,30
"Bahrain","gfdl-esm4 ssp585","shock_0.5",1,1,30
"Bahrain","ipsl-cm6a-lr ssp126","shock_0.5",0.833353332533344,0.833353332533344,30
"Bahrain","ipsl-cm6a-lr ssp585","shock_0.5",1,1,30
"Bangladesh","gfdl-esm4 ssp126","shock_0.5",0.551227916334409,0.551227916334409,30
"Bangladesh","gfdl-esm4 ssp585","shock_0.5",0.0713217135343346,0.0713217135343346,30
"Bangladesh","ipsl-cm6a-lr ssp126","shock_0.5",0.0907254013246539,0.0907254013246539,30
"Bangladesh","ipsl-cm6a-lr ssp585","shock_0.5",0.664711343403086,0.664711343403086,30
"Barbados","gfdl-esm4 ssp126","shock_0.5",0.99835205078125,0.99835205078125,30
"Barbados","gfdl-esm4 ssp585","shock_0.5",0.875,0.875,30
"Barbados","ipsl-cm6a-lr ssp126","shock_0.5",0.992856010007284,0.992856010007284,30
"Barbados","ipsl-cm6a-lr ssp585","shock_0.5",0.839290762345874,0.839290762345874,30
"Belarus","gfdl-esm4 ssp126","shock_0.5",0.146464309028732,0.50477248109834,30
"Belarus","gfdl-esm4 ssp585","shock_0.5",0.0317068169571123,0.210911710237508,30
"Belarus","ipsl-cm6a-lr ssp126","shock_0.5",0.0192216146881156,0.382637293693451,30
"Belarus","ipsl-cm6a-lr ssp585","shock_0.5",0.00363599999999986,0.134743934079198,30
"Belgium","gfdl-esm4 ssp126","shock_0.5",0.247474635306579,0.247474635306579,30
"Belgium","gfdl-esm4 ssp585","shock_0.5",0.41261169371869,0.41261169371869,30
"Belgium","ipsl-cm6a-lr ssp126","shock_0.5",0.0912656,0.0912656,30
"Belgium","ipsl-cm6a-lr ssp585","shock_0.5",0.353205697999799,0.353205697999799,30
"Belize","gfdl-esm4 ssp126","shock_0.5",0.178274050518056,0.59889678854681,30
"Belize","gfdl-esm4 ssp585","shock_0.5",0.0115807340663298,0.191316228784364,30
"Belize","ipsl-cm6a-lr ssp126","shock_0.5",0.483723476367895,0.786105950289122,30
"Belize","ipsl-cm6a-lr ssp585","shock_0.5",0.42443431670617,0.788233137216267,30
"Benin","gfdl-esm4 ssp126","shock_0.5",0.0110902508639998,0.225307971243935,30
"Benin","gfdl-esm4 ssp585","shock_0.5",0.0819304630778169,0.517327996656516,30
"Benin","ipsl-cm6a-lr ssp126","shock_0.5",0,0.183944955175272,30
"Benin","ipsl-cm6a-lr ssp585","shock_0.5",0.0789732195806061,0.4846374333622,30
"Bhutan","gfdl-esm4 ssp126","shock_0.5",0.774277641858503,0.899621075111425,30
"Bhutan","gfdl-esm4 ssp585","shock_0.5",0.182541175358892,0.670237467372518,30
"Bhutan","ipsl-cm6a-lr ssp126","shock_0.5",0.00458365219387291,0.0961457299435764,30
"Bhutan","ipsl-cm6a-lr ssp585","shock_0.5",0.1325015263526,0.601980074292635,30
"Bolivia","gfdl-esm4 ssp126","shock_0.5",0.533759041517416,0.794393590701523,30
"Bolivia","gfdl-esm4 ssp585","shock_0.5",0.980745381957176,0.996925029221981,30
"Bolivia","ipsl-cm6a-lr ssp126","shock_0.5",0.239520984776988,0.684568271176601,30
"Bolivia","ipsl-cm6a-lr ssp585","shock_0.5",0.676281460339083,0.927658507678834,30
"Bosnia and Herzegovina","gfdl-esm4 ssp126","shock_0.5",0.01359368595,0.182824074812865,30
"Bosnia and Herzegovina","gfdl-esm4 ssp585","shock_0.5",0.0538058024204379,0.39147246270007,30
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp126","shock_0.5",0.0225539976396311,0.228934458680887,30
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp585","shock_0.5",0.080268028878971,0.532321404533176,30
"Botswana","gfdl-esm4 ssp126","shock_0.5",0.552895567159596,0.552895567159596,30
"Botswana","gfdl-esm4 ssp585","shock_0.5",0.753422713243738,0.753422713243738,30
"Botswana","ipsl-cm6a-lr ssp126","shock_0.5",0.146427196907066,0.146427196907066,30
"Botswana","ipsl-cm6a-lr ssp585","shock_0.5",0.242836978752599,0.242836978752599,30
"Brazil","gfdl-esm4 ssp126","shock_0.5",0.00948174929127088,0.00948174929127088,30
"Brazil","gfdl-esm4 ssp585","shock_0.5",0.0906976868976317,0.0906976868976317,30
"Brazil","ipsl-cm6a-lr ssp126","shock_0.5",0.0654191971217585,0.0654191971217585,30
"Brazil","ipsl-cm6a-lr ssp585","shock_0.5",0.325006836920176,0.325006836920176,30
"Brunei","gfdl-esm4 ssp126","shock_0.5",0.41665,0.888686495268624,30
"Brunei","gfdl-esm4 ssp585","shock_0.5",0,0.87465605068955,30
"Brunei","ipsl-cm6a-lr ssp126","shock_0.5",0.185215926,0.946032603513087,30
"Brunei","ipsl-cm6a-lr ssp585","shock_0.5",0,0.7621535758129,30
"Bulgaria","gfdl-esm4 ssp126","shock_0.5",0.612763300799273,0.612763300799273,30
"Bulgaria","gfdl-esm4 ssp585","shock_0.5",0.0980867148095492,0.0980867148095492,30
"Bulgaria","ipsl-cm6a-lr ssp126","shock_0.5",0.0311428903973603,0.0311428903973603,30
